ark_id,collection_en,acquisition_type_en,area_cm2,area_quartile,collection_age_band,is_on_display,creation_year
cl010066335,Paintings,Historic Collection,,,100+,0,1605.0
cl010066338,Paintings,Other,,,41-60,1,1769.0
cl010066339,Paintings,Other,,,100+,1,1734.5
cl010066340,Paintings,Other,,,100+,1,1822.0
cl010066341,Paintings,Other,,,100+,1,1840.0
cl010066342,Paintings,Historic Collection,,,100+,1,1637.5
cl010066343,Paintings,Gift,,,41-60,0,1847.0
cl010066344,Paintings,Historic Collection,,,,0,1650.0
cl010066345,Paintings,Gift,,,41-60,0,1649.0
cl010066346,Paintings,Gift,,,81-100,0,1783.0
cl010066347,Paintings,Bequest,,,100+,0,1855.0
cl010066348,Paintings,Bequest,,,100+,1,1745.0
cl010066352,Paintings,Bequest,,,100+,1,1645.0
cl010066354,Paintings,Other,,,41-60,0,1628.0
cl010066355,Paintings,Other,,,100+,1,1844.0
cl010066356,Paintings,Other,,,100+,0,1650.0
cl010066358,Paintings,Unknown,,,,0,1850.0
cl010066359,Paintings,Unknown,,,,1,1651.0
cl010066360,Paintings,Historic Collection,,,,0,1750.0
cl010066361,Paintings,Unknown,,,,0,1725.0
cl010066362,Paintings,Gift,,,21-40,0,1862.5
cl010066364,Paintings,Other,,,100+,1,1620.0
cl010066365,Paintings,Historic Collection,,,100+,1,1512.5
cl010066366,Paintings,Other,,,100+,1,1741.5
cl010066367,Paintings,Other,,,41-60,1,1537.5
cl010066368,Paintings,Gift,,,100+,1,1843.0
cl010066369,Paintings,Gift,,,21-40,0,1825.0
cl010066371,Paintings,Other,,,41-60,0,1700.0
cl010066374,Paintings,Other,,,41-60,1,1641.0
cl010066377,Paintings,Other,,,100+,1,1862.5
cl010066378,Paintings,Other,,,21-40,1,1772.5
cl010066379,Paintings,Gift,,,81-100,1,1821.0
cl010066380,Paintings,Gift,,,81-100,0,1812.5
cl010066381,Paintings,Gift,,,81-100,1,1812.5
cl010066382,Paintings,Gift,,,100+,0,1838.0
cl010066383,Paintings,Gift,,,100+,0,1717.0
cl010066389,Paintings,Gift,,,61-80,0,1793.0
cl010066390,Paintings,Other,,,0-20,1,1685.0
cl010066392,Paintings,Gift,,,61-80,0,1825.0
cl010066393,Paintings,Other,,,41-60,0,1849.0
cl010066394,Paintings,Other,,,100+,1,1852.0
cl010066395,Paintings,Gift,,,81-100,1,1635.0
cl010066396,Paintings,Gift,,,81-100,0,1783.0
cl010066397,Paintings,Other,,,61-80,1,1820.0
cl010066398,Paintings,Other,,,81-100,0,1797.5
cl010066399,Paintings,Other,,,41-60,1,1624.0
cl010066400,Paintings,MNR Recovery,,,41-60,0,1630.0
cl010066402,Paintings,MNR Recovery,,,61-80,0,1650.0
cl010066403,Paintings,MNR Recovery,,,61-80,0,1650.0
cl010066405,Paintings,MNR Recovery,,,61-80,0,1650.0
cl010066406,Paintings,Purchase,,,100+,1,1627.5
cl010066409,Paintings,Purchase,,,100+,1,1462.5
cl010066411,Paintings,Purchase,,,61-80,1,1645.0
cl010066413,Paintings,Other,,,100+,1,1837.0
cl010066414,Paintings,Historic Collection,,,21-40,1,1650.0
cl010066415,Paintings,Purchase,,,21-40,0,1653.0
cl010066416,Paintings,Gift,,,21-40,0,1650.0
cl010066417,Paintings,Purchase,,,21-40,1,1895.0
cl010066418,Paintings,Historic Collection,,,100+,0,1514.5
cl010066419,Paintings,Other,,,100+,0,1647.5
cl010066421,Paintings,Historic Collection,,,100+,0,1629.0
cl010066422,Paintings,Bequest,,,100+,1,1849.0
cl010066423,Paintings,Bequest,,,100+,0,1850.0
cl010066424,Paintings,Bequest,,,100+,0,1792.0
cl010066427,Paintings,Bequest,,,100+,0,1716.0
cl010066428,Paintings,Other,,,100+,1,1812.5
cl010066429,Paintings,Other,,,100+,0,1833.0
cl010066431,Paintings,Bequest,,,61-80,0,1605.0
cl010066433,Paintings,Bequest,,,41-60,0,1950.0
cl010066434,Paintings,Bequest,,,100+,1,1641.0
cl010066442,Paintings,Other,,,100+,1,1747.0
cl010066443,Paintings,Historic Collection,,,100+,1,1656.0
cl010066444,Paintings,Historic Collection,,,,0,1720.0
cl010066445,Paintings,Other,,,,1,1785.0
cl010066446,Paintings,Historic Collection,,,,0,1665.0
cl010066447,Paintings,Historic Collection,,,,1,1637.5
cl010066448,Paintings,Other,,,,1,1653.5
cl010066449,Paintings,Other,,,100+,1,1822.0
cl010066450,Paintings,Historic Collection,,,,1,1660.0
cl010066452,Paintings,Other,,,,1,1749.0
cl010066453,Paintings,Other,,,100+,0,1825.0
cl010066454,Paintings,Gift,,,41-60,0,1649.0
cl010066455,Paintings,Other,,,21-40,1,1754.0
cl010066456,Paintings,Unknown,,,,0,1798.0
cl010066457,Paintings,Historic Collection,,,,0,1674.0
cl010066458,Paintings,Historic Collection,,,,1,1621.0
cl010066459,Paintings,Historic Collection,,,100+,0,1550.0
cl010066460,Paintings,Other,,,100+,1,1862.5
cl010066461,Paintings,Unknown,,,100+,0,1562.5
cl010066462,Paintings,Other,,,,0,1788.5
cl010066465,Paintings,Other,,,100+,0,1905.0
cl010066466,Paintings,Other,,,81-100,0,1902.5
cl010066467,Paintings,Purchase,,,81-100,0,1525.0
cl010066468,Paintings,MNR Recovery,,,61-80,1,1487.5
cl010066469,Paintings,Bequest,,,100+,1,1550.0
cl010066470,Paintings,Unknown,,,,1,1850.0
cl010066471,Paintings,Bequest,,,,0,1818.0
cl010066472,Paintings,Purchase,,,41-60,0,1837.5
cl010066473,Paintings,Other,,,,0,1855.0
cl010066474,Paintings,Bequest,,,81-100,0,1520.0
cl010066475,Paintings,Other,,,81-100,1,1584.0
cl010066476,Paintings,Unknown,,,,0,1350.0
cl010066477,Paintings,Historic Collection,,,100+,1,1657.0
cl010066478,Paintings,Historic Collection,,,100+,1,1657.5
cl010066479,Paintings,Other,,,,1,1615.0
cl010066480,Paintings,Historic Collection,,,100+,1,1550.0
cl010066481,Paintings,Historic Collection,,,,0,1645.0
cl010066482,Paintings,Historic Collection,,,100+,1,1637.5
cl010066483,Paintings,Other,,,100+,0,1762.5
cl010066484,Paintings,Historic Collection,,,,0,1763.0
cl010066485,Paintings,Historic Collection,,,,0,1719.0
cl010066487,Paintings,Historic Collection,,,100+,1,1673.0
cl010066489,Paintings,Other,,,41-60,1,1639.0
cl010066490,Paintings,Gift,,,100+,0,1550.0
cl010066491,Paintings,Gift,,,41-60,1,1653.0
cl010066492,Paintings,Gift,,,100+,0,1854.5
cl010066494,Paintings,Gift,,,100+,0,1800.0
cl010066495,Paintings,Gift,,,100+,0,1800.0
cl010066496,Paintings,Other,,,100+,0,1435.0
cl010066497,Paintings,Gift,,,61-80,0,1645.0
cl010066498,Paintings,Gift,,,100+,0,1812.0
cl010066506,Paintings,Gift,,,100+,1,1812.0
cl010066507,Paintings,Other,,,100+,1,1528.0
cl010066508,Paintings,MNR Recovery,,,61-80,0,1676.0
cl010066511,Paintings,MNR Recovery,,,61-80,1,1627.0
cl010066513,Paintings,Other,,,100+,0,1778.0
cl010066514,Paintings,Purchase,,,100+,1,1654.0
cl010066516,Paintings,Purchase,,,100+,0,1337.5
cl010066517,Paintings,Other,,,100+,1,1337.5
cl010066518,Paintings,Purchase,,,41-60,1,1375.0
cl010066519,Paintings,Purchase,,,100+,0,1412.5
cl010066523,Paintings,Purchase,,,100+,1,1487.5
cl010066524,Paintings,Gift,,,100+,1,1824.0
cl010066525,Paintings,Purchase,,,100+,1,1535.0
cl010066526,Paintings,Purchase,,,100+,0,1687.5
cl010066527,Paintings,Purchase,,,100+,1,1817.0
cl010066528,Paintings,Purchase,,,100+,1,1808.0
cl010066530,Paintings,Purchase,,,100+,1,1850.0
cl010066533,Paintings,Other,,,100+,0,1832.0
cl010066534,Paintings,Other,,,100+,0,1687.5
cl010066535,Paintings,Gift,,,81-100,1,1696.0
cl010066536,Paintings,Other,,,41-60,1,1487.5
cl010066537,Paintings,Gift,,,,1,1895.0
cl010066538,Paintings,Gift,,,41-60,1,1887.5
cl010066540,Paintings,Other,,,100+,1,1824.0
cl010066541,Paintings,Purchase,,,21-40,1,1350.0
cl010066542,Paintings,Purchase,,,21-40,0,1575.0
cl010066543,Paintings,Purchase,,,21-40,1,1846.0
cl010066544,Paintings,Unknown,,,,0,1850.0
cl010066545,Paintings,Gift,,,100+,0,1412.5
cl010066546,Paintings,Unknown,,,,0,1354.0
cl010066547,Paintings,Other,,,41-60,0,1797.5
cl010066548,Paintings,Other,,,,0,1760.0
cl010066549,Paintings,Other,,,100+,1,1645.0
cl010066550,Paintings,Bequest,,,100+,0,1425.0
cl010066551,Paintings,Historic Collection,,,,1,1550.0
cl010066552,Paintings,Gift,,,41-60,0,1649.0
cl010066553,Paintings,Other,,,61-80,0,1475.0
cl010066554,Paintings,Gift,,,100+,0,1837.5
cl010066555,Paintings,Historic Collection,,,100+,0,1775.0
cl010066556,Byzantine & Eastern Christian Art,Other,,,61-80,0,1450.0
cl010066557,Paintings,Purchase,,,81-100,1,1810.0
cl010066558,Paintings,Historic Collection,,,100+,1,1510.0
cl010066559,Paintings,Unknown,,,,0,1896.0
cl010066560,Paintings,Other,,,81-100,0,1762.5
cl010066561,Paintings,Bequest,,,100+,0,1857.0
cl010066562,Paintings,Bequest,,,100+,1,1865.0
cl010066563,Paintings,Bequest,,,21-40,0,1925.0
cl010066564,Paintings,Bequest,,,21-40,0,1775.0
cl010066565,Paintings,Bequest,,,21-40,0,1750.0
cl010066566,Paintings,Bequest,,,21-40,0,1750.0
cl010066567,Paintings,Purchase,,,21-40,1,1754.0
cl010066568,Paintings,Gift,,,61-80,1,1844.0
cl010066569,Paintings,Bequest,,,81-100,0,1825.0
cl010066570,Paintings,Bequest,,,100+,0,1876.0
cl010066571,Paintings,Gift,,,21-40,1,1837.5
cl010066572,Paintings,Gift,,,81-100,0,1821.0
cl010066573,Paintings,Unknown,,,,0,1825.0
cl010066574,Paintings,Gift,,,81-100,0,1865.0
cl010066575,Paintings,Bequest,,,100+,0,1850.0
cl010066576,Paintings,Other,,,100+,1,1861.0
cl010066577,Paintings,Purchase,,,21-40,1,1830.0
cl010066578,Paintings,Other,,,100+,1,1837.5
cl010066579,Paintings,Other,,,100+,1,1837.5
cl010066580,Paintings,Gift,,,81-100,1,1803.0
cl010066581,Paintings,Gift,,,61-80,0,1853.0
cl010066582,Paintings,Other,,,100+,1,1849.0
cl010066583,Paintings,Other,,,100+,1,1853.0
cl010066584,Paintings,Bequest,,,100+,1,1862.5
cl010066585,Paintings,Bequest,,,100+,1,1847.0
cl010066586,Paintings,Bequest,,,100+,0,1863.0
cl010066587,Paintings,Other,,,100+,0,1841.0
cl010066588,Paintings,Other,,,100+,1,1836.0
cl010066589,Paintings,Other,,,100+,1,1862.5
cl010066590,Paintings,Gift,,,61-80,0,1862.5
cl010066591,Paintings,Bequest,,,41-60,1,1862.5
cl010066592,Paintings,Bequest,,,100+,1,1853.0
cl010066593,Paintings,Bequest,,,100+,0,1874.0
cl010066594,Paintings,Bequest,,,100+,0,1859.0
cl010066595,Paintings,Gift,,,81-100,1,1821.0
cl010066596,Paintings,Gift,,,100+,1,1450.0
cl010066597,Paintings,Other,,,41-60,0,1600.0
cl010066598,Paintings,Other,,,41-60,0,1517.5
cl010066599,Paintings,Other,,,41-60,0,1525.0
cl010066600,Paintings,Purchase,,,21-40,1,1850.0
cl010066601,Paintings,Bequest,,,100+,0,1775.0
cl010066602,Paintings,Purchase,,,100+,1,1731.5
cl010066603,Paintings,Other,,,41-60,1,1769.0
cl010066604,Paintings,Other,,,100+,0,1798.0
cl010066605,Paintings,Purchase,,,41-60,1,1715.5
cl010066606,Paintings,Other,,,100+,1,1862.0
cl010066607,Paintings,Other,,,41-60,0,1550.0
cl010066608,Paintings,Other,,,41-60,1,1500.0
cl010066609,Paintings,Other,,,100+,1,1637.0
cl010066610,Paintings,Bequest,,,100+,0,1646.0
cl010066611,Paintings,Other,,,21-40,1,1824.0
cl010066612,Paintings,Purchase,,,21-40,1,1567.0
cl010066613,Paintings,Gift,,,21-40,1,1750.0
cl010066614,Paintings,Bequest,,,100+,1,1500.0
cl010066615,Paintings,Bequest,,,100+,1,1512.5
cl010066616,Paintings,Other,,,21-40,1,1512.5
cl010066617,Paintings,Purchase,,,21-40,1,1843.0
cl010066618,Paintings,Purchase,,,21-40,1,1850.0
cl010066619,Paintings,Other,,,,0,1699.0
cl010066620,Paintings,Historic Collection,,,,1,1638.0
cl010066621,Paintings,Historic Collection,,,100+,0,1660.0
cl010066622,Paintings,MNR Recovery,,,61-80,0,1650.0
cl010066623,Paintings,Gift,,,61-80,1,1787.0
cl010066624,Paintings,Purchase,,,21-40,1,1840.5
cl010066625,Paintings,Purchase,,,21-40,1,1600.0
cl010066626,Paintings,Other,,,21-40,0,1666.0
cl010066627,Paintings,Unknown,,,41-60,0,1904.0
cl010066628,Paintings,Bequest,,,81-100,0,1761.0
cl010066629,Paintings,Other,,,41-60,0,1750.0
cl010066630,Paintings,Other,,,100+,0,1843.0
cl010066631,Paintings,Bequest,,,61-80,0,1781.5
cl010066632,Paintings,Bequest,,,81-100,0,1753.0
cl010066633,Paintings,Bequest,,,100+,0,1693.0
cl010066634,Paintings,Historic Collection,,,,1,1763.0
cl010066635,Paintings,Historic Collection,,,,0,1725.0
cl010066636,Paintings,Historic Collection,,,100+,0,1737.5
cl010066637,Paintings,Historic Collection,,,,0,1766.0
cl010066638,Paintings,Bequest,,,100+,0,1804.0
cl010066639,Paintings,Gift,,,41-60,0,1799.0
cl010066640,Paintings,Bequest,,,100+,0,1724.0
cl010066641,Paintings,Bequest,,,100+,0,1800.0
cl010066642,Paintings,Bequest,,,41-60,1,1762.5
cl010066643,Paintings,Other,,,,0,1749.0
cl010066644,Paintings,Historic Collection,,,,0,1737.0
cl010066645,Paintings,Bequest,,,100+,0,1744.0
cl010066646,Paintings,Bequest,,,100+,0,1800.0
cl010066647,Paintings,Historic Collection,,,100+,1,1575.0
cl010066648,Paintings,Other,,,100+,0,1812.0
cl010066649,Paintings,Bequest,,,81-100,1,1815.0
cl010066650,Paintings,Other,,,41-60,1,1837.5
cl010066651,Paintings,MNR Recovery,,,61-80,1,1617.5
cl010066652,Paintings,Historic Collection,,,100+,1,1660.0
cl010066653,Paintings,Bequest,,,100+,0,1732.0
cl010066654,Paintings,Gift,,,81-100,0,1825.0
cl010066655,Paintings,Other,,,100+,1,1810.0
cl010066656,Paintings,Other,,,100+,0,1758.0
cl010066657,Paintings,Purchase,,,61-80,0,1635.0
cl010066659,Paintings,Historic Collection,,,,0,1681.0
cl010066660,Paintings,Historic Collection,,,,0,1667.0
cl010066661,Paintings,Other,,,100+,0,1796.0
cl010066662,Paintings,Other,,,,0,1716.5
cl010066663,Paintings,Historic Collection,,,,0,1687.0
cl010066664,Paintings,Other,,,100+,0,1812.5
cl010066665,Paintings,Historic Collection,,,,0,1686.0
cl010066666,Paintings,Other,,,100+,0,1837.5
cl010066667,Paintings,Historic Collection,,,,0,1640.0
cl010066668,Paintings,Other,,,,0,1675.0
cl010066669,Paintings,Unknown,,,,0,1750.0
cl010066670,Paintings,Other,,,,0,1727.0
cl010066671,Paintings,Other,,,100+,0,1835.0
cl010066673,Paintings,Unknown,,,,0,1850.0
cl010066675,Paintings,Bequest,,,100+,0,1812.5
cl010066676,Paintings,MNR Recovery,,,61-80,0,1850.0
cl010066677,Paintings,MNR Recovery,,,61-80,0,1750.0
cl010066678,Paintings,MNR Recovery,,,61-80,0,1837.5
cl010066679,Paintings,MNR Recovery,,,61-80,0,1812.5
cl010066680,Paintings,Bequest,,,81-100,0,1839.0
cl010066681,Paintings,Gift,,,100+,0,1852.5
cl010066682,Paintings,Other,,,100+,1,1848.0
cl010066683,Paintings,Gift,,,100+,0,1842.0
cl010066684,Paintings,Gift,,,81-100,0,1837.5
cl010066685,Paintings,Bequest,,,100+,1,1837.5
cl010066686,Paintings,Other,,,81-100,0,1837.0
cl010066688,Paintings,Other,,,100+,0,1747.0
cl010066689,Paintings,Other,,,100+,0,1845.0
cl010066690,Paintings,Purchase,,,81-100,0,1830.0
cl010066691,Paintings,Gift,,,61-80,0,1812.5
cl010066692,Paintings,Other,,,100+,1,1812.5
cl010066693,Paintings,Gift,,,100+,0,1630.0
cl010066694,Paintings,Gift,,,81-100,0,1700.0
cl010066695,Paintings,Historic Collection,,,,0,1664.0
cl010066696,Paintings,Gift,,,81-100,0,1500.0
cl010066697,Paintings,Historic Collection,,,,0,1691.0
cl010066698,Paintings,Other,,,,0,1650.0
cl010066699,Paintings,Bequest,,,100+,0,1635.0
cl010066700,Paintings,Other,,,,0,1685.0
cl010066701,Paintings,Gift,,,81-100,0,1702.0
cl010066702,Paintings,Gift,,,100+,0,1650.0
cl010066703,Paintings,Unknown,,,,0,1662.5
cl010066704,Paintings,Other,,,41-60,1,1650.0
cl010066705,Paintings,Bequest,,,100+,1,1665.0
cl010066706,Paintings,Bequest,,,81-100,0,1650.0
cl010066707,Paintings,Historic Collection,,,,1,1725.0
cl010066708,Paintings,Other,,,,1,1726.0
cl010066709,Paintings,Historic Collection,,,,0,1750.0
cl010066710,Paintings,Historic Collection,,,,0,1637.5
cl010066711,Paintings,Other,,,100+,0,1779.0
cl010066712,Paintings,Bequest,,,100+,0,1520.0
cl010066713,Paintings,Historic Collection,,,,1,1789.0
cl010066714,Paintings,Other,,,100+,1,1635.0
cl010066715,Paintings,Historic Collection,,,100+,0,1650.0
cl010066716,Paintings,Historic Collection,,,100+,1,1664.0
cl010066717,Paintings,Historic Collection,,,100+,1,1645.0
cl010066718,Paintings,Gift,,,81-100,1,1650.0
cl010066719,Paintings,Purchase,,,21-40,0,1747.5
cl010066720,Paintings,Gift,,,100+,0,1796.0
cl010066721,Paintings,Other,,,100+,0,1805.0
cl010066722,Paintings,MNR Recovery,,,61-80,0,1520.0
cl010066723,Paintings,MNR Recovery,,,61-80,0,1650.0
cl010066725,Paintings,MNR Recovery,,,61-80,0,1635.0
cl010066726,Paintings,MNR Recovery,,,61-80,0,1750.0
cl010066727,Paintings,MNR Recovery,,,61-80,0,1654.0
cl010066728,Paintings,MNR Recovery,,,61-80,0,1778.0
cl010066729,Paintings,MNR Recovery,,,61-80,1,1787.0
cl010066730,Paintings,Bequest,,,100+,0,1700.0
cl010066731,Paintings,Other,,,100+,0,1775.0
cl010066732,Paintings,Gift,,,81-100,0,1862.5
cl010066733,Paintings,Purchase,,,41-60,1,1784.0
cl010066735,Paintings,Historic Collection,,,,0,1650.0
cl010066736,Paintings,Other,,,,0,1864.0
cl010066737,Paintings,Unknown,,,,0,1850.0
cl010066738,Paintings,Unknown,,,,0,1850.0
cl010066739,Paintings,Unknown,,,,0,1850.0
cl010066740,Paintings,Unknown,,,,0,1850.0
cl010066741,Paintings,Unknown,,,,0,1537.5
cl010066742,Paintings,Bequest,,,100+,0,1862.5
cl010066743,Byzantine & Eastern Christian Art,Unknown,,,,0,1850.0
cl010066744,Paintings,Unknown,,,,0,1862.5
cl010066745,Paintings,Gift,,,81-100,0,1750.0
cl010066746,Paintings,Unknown,,,,0,1950.0
cl010066747,Paintings,Purchase,,,100+,0,1550.0
cl010066748,Paintings,Gift,,,81-100,0,1812.5
cl010066749,Paintings,Gift,,,81-100,1,1783.0
cl010066750,Paintings,Purchase,,,100+,0,1850.0
cl010066751,Paintings,Gift,,,100+,0,1580.0
cl010066752,Paintings,Other,,,41-60,0,1775.0
cl010066753,Paintings,Other,,,41-60,0,1724.0
cl010066754,Paintings,Purchase,,,100+,0,1637.5
cl010066755,Paintings,Historic Collection,,,100+,1,1630.0
cl010066756,Paintings,Historic Collection,,,100+,0,1650.0
cl010066757,Paintings,Historic Collection,,,100+,0,1635.0
cl010066758,Paintings,Bequest,,,100+,1,1662.5
cl010066759,Paintings,Historic Collection,,,100+,0,1718.0
cl010066760,Paintings,Other,,,41-60,0,1700.0
cl010066761,Paintings,Historic Collection,,,100+,0,1733.5
cl010066762,Paintings,Other,,,41-60,1,1762.5
cl010066763,Paintings,Other,,,41-60,0,1750.0
cl010066764,Paintings,MNR Recovery,,,61-80,1,1687.5
cl010066765,Paintings,Purchase,,,61-80,0,1650.0
cl010066766,Paintings,Unknown,,,,0,
cl010066767,Paintings,Gift,,,100+,0,1725.0
cl010066768,Paintings,Other,,,100+,0,1637.5
cl010066769,Paintings,Other,,,100+,1,1528.0
cl010066770,Paintings,Purchase,,,100+,0,1547.0
cl010066771,Paintings,Gift,,,41-60,0,1835.0
cl010066772,Paintings,Historic Collection,,,,0,1674.0
cl010066773,Paintings,Historic Collection,,,,0,1674.0
cl010066774,Paintings,Bequest,,,61-80,1,1799.0
cl010066775,Paintings,Bequest,,,100+,1,1766.0
cl010066776,Paintings,Historic Collection,,,100+,1,1536.5
cl010066777,Paintings,Historic Collection,,,100+,1,1537.0
cl010066779,Paintings,Purchase,,,81-100,0,1612.5
cl010066780,Paintings,Purchase,,,61-80,1,1643.0
cl010066781,Paintings,Historic Collection,,,100+,1,1550.0
cl010066782,Paintings,Historic Collection,,,100+,1,1550.0
cl010066783,Paintings,Historic Collection,,,100+,1,1512.5
cl010066784,Paintings,Bequest,,,100+,0,1550.0
cl010066785,Paintings,Historic Collection,,,,0,1537.5
cl010066786,Paintings,Purchase,,,100+,0,1525.0
cl010066787,Paintings,Other,,,100+,0,1550.0
cl010066788,Paintings,Historic Collection,,,100+,1,1525.0
cl010066789,Paintings,Purchase,,,100+,0,1550.0
cl010066790,Paintings,Bequest,,,100+,0,1520.0
cl010066791,Paintings,Historic Collection,,,100+,0,1575.0
cl010066792,Paintings,Gift,,,100+,0,1520.0
cl010066793,Paintings,Historic Collection,,,,0,1612.5
cl010066794,Paintings,Purchase,,,,0,1568.0
cl010066795,Paintings,Purchase,,,100+,0,1450.0
cl010066796,Paintings,Gift,,,100+,0,1450.0
cl010066797,Paintings,Bequest,,,100+,0,1512.5
cl010066798,Paintings,Historic Collection,,,100+,1,1517.0
cl010066799,Paintings,Historic Collection,,,,1,1687.0
cl010066800,Paintings,Purchase,,,100+,0,1774.0
cl010066801,Paintings,Purchase,,,100+,0,1731.0
cl010066802,Paintings,Historic Collection,,,,0,1712.5
cl010066803,Paintings,Historic Collection,,,,1,1637.5
cl010066804,Paintings,Historic Collection,,,100+,0,1712.5
cl010066805,Paintings,Other,,,,1,1729.0
cl010066806,Paintings,Gift,,,81-100,1,1737.5
cl010066807,Paintings,Bequest,,,21-40,0,1837.5
cl010066808,Paintings,Bequest,,,100+,0,1800.0
cl010066809,Paintings,Other,,,81-100,0,1800.0
cl010066810,Paintings,Gift,,,100+,0,1762.5
cl010066811,Paintings,Bequest,,,,0,1737.5
cl010066812,Paintings,Purchase,,,100+,0,1800.0
cl010066813,Paintings,Gift,,,100+,0,1800.0
cl010066814,Paintings,Purchase,,,41-60,0,1629.0
cl010066815,Paintings,Purchase,,,41-60,0,1637.0
cl010066816,Paintings,Purchase,,,61-80,0,1487.5
cl010066817,Paintings,Purchase,,,21-40,0,1510.0
cl010066818,Paintings,Other,,,100+,0,1838.0
cl010066819,Paintings,Gift,,,81-100,1,1837.5
cl010066820,Paintings,Other,,,61-80,1,1628.0
cl010066821,Paintings,Unknown,,,,1,1842.0
cl010066822,Paintings,Other,,,100+,1,1844.0
cl010066823,Paintings,Other,,,,0,1864.0
cl010066824,Paintings,Unknown,,,,0,1812.5
cl010066825,Paintings,Historic Collection,,,100+,1,1612.5
cl010066826,Paintings,Bequest,,,100+,1,1650.0
cl010066827,Paintings,Purchase,,,100+,1,1747.0
cl010066829,Paintings,Historic Collection,,,,1,1637.5
cl010066830,Paintings,Other,,,100+,0,1812.5
cl010066831,Paintings,Other,,,41-60,0,1812.5
cl010066832,Paintings,Other,,,100+,1,1592.0
cl010066833,Paintings,Bequest,,,100+,0,1812.5
cl010066834,Paintings,Other,,,100+,0,1862.5
cl010066835,Paintings,Bequest,,,41-60,1,1781.0
cl010066836,Paintings,Other,,,100+,0,1325.0
cl010066837,Paintings,Other,,,81-100,1,1791.0
cl010066838,Paintings,Other,,,100+,0,1817.5
cl010066839,Paintings,Other,,,100+,0,1515.0
cl010066840,Paintings,Other,,,61-80,0,1795.5
cl010066841,Paintings,Other,,,61-80,1,1811.0
cl010066842,Paintings,Purchase,,,81-100,1,1825.0
cl010066843,Paintings,MNR Recovery,,,61-80,1,1804.0
cl010066844,Paintings,Gift,,,100+,0,1800.0
cl010066845,Paintings,Purchase,,,100+,1,1832.0
cl010066846,Paintings,Other,,,100+,0,1820.0
cl010066847,Paintings,Gift,,,61-80,1,1812.5
cl010066848,Paintings,Bequest,,,41-60,1,1862.5
cl010066849,Paintings,Bequest,,,81-100,1,1843.0
cl010066850,Paintings,Other,,,81-100,0,1845.0
cl010066851,Paintings,Bequest,,,81-100,1,1856.0
cl010066852,Paintings,Historic Collection,,,,0,1638.0
cl010066853,Paintings,Other,,,41-60,1,1633.0
cl010066854,Paintings,Other,,,61-80,1,1657.0
cl010066855,Paintings,Other,,,100+,0,1653.0
cl010066856,Paintings,Other,,,,1,1646.0
cl010066857,Paintings,Bequest,,,100+,1,1829.0
cl010066858,Paintings,Historic Collection,,,100+,1,1632.5
