ark_id,collection,acquisition_type_en,area_cm2,area_quartile,collection_age_band,is_on_display,creation_year
cl010077061,Département des Peintures,Other,,,0-20,0,1651.0
cl010077342,Département des Peintures,Other,,,,0,
cl010077622,Département des Peintures,Unknown,,,,0,1850.0
cl010077661,Département des Peintures,Other,9828.0,Q4 (largest),100+,0,1870.0
cl010077667,Département des Peintures,Other,,,100+,0,1725.0
cl010077668,Département des Peintures,Historic Collection,,,100+,0,1725.0
cl010077670,Département des Peintures,Other,,,100+,0,1741.0
cl010077683,Département des Peintures,Other,,,100+,0,1850.0
cl010077685,Département des Peintures,Bequest,,,100+,0,1850.0
cl010077686,Département des Peintures,Bequest,,,81-100,0,1850.0
cl010077705,Département des Peintures,Other,,,100+,0,1860.0
cl010077706,Département des Peintures,Other,,,100+,1,1856.0
cl010077708,Département des Peintures,Gift,,,100+,0,1864.0
cl010077715,Département des Peintures,Historic Collection,,,,0,1776.0
cl010077717,Département des Peintures,Bequest,,,100+,0,1790.0
cl010077821,Département des Peintures,Other,,,0-20,1,1855.0
cl010077822,Département des Peintures,Other,,,0-20,1,1733.0
cl010077823,Département des Peintures,Purchase,,,0-20,1,1826.0
cl010077841,Département des Peintures,Other,,,0-20,0,1833.0
cl010077928,Département des Peintures,Other,,,0-20,0,
cl010077942,Département des Peintures,Other,,,100+,1,1850.0
cl010077961,Département des Peintures,Historic Collection,,,100+,0,1709.0
cl010077962,Département des Peintures,Historic Collection,,,100+,0,1709.0
cl010077963,Département des Peintures,Historic Collection,,,,0,1737.0
cl010077965,Département des Peintures,Historic Collection,,,,0,1675.0
cl010077967,Département des Peintures,Other,,,100+,1,1827.0
cl010078041,Département des Peintures,Other,,,41-60,0,1717.5
cl010078141,Département des Peintures,Historic Collection,,,,0,1729.0
cl010078181,Département des Peintures,Other,,,100+,0,1746.0
cl010078221,Département des Peintures,Historic Collection,,,100+,0,1700.0
cl010078222,Département des Peintures,Other,,,100+,0,1747.0
cl010078223,Département des Peintures,Historic Collection,,,,0,1725.0
cl010078521,Département des Peintures,Historic Collection,,,,0,1650.0
cl010086101,Département des Peintures,Purchase,,,0-20,1,1744.0
cl010097191,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,
cl010097192,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,
cl010097193,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,1550.0
cl010097194,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,1792.5
cl010097195,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,
cl010097196,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,35.0,Q1 (smallest),100+,0,
cl010097664,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,1750.0
cl010097665,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,
cl010097666,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,
cl010097667,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,
cl010098246,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Bequest,500.0,Q2,100+,0,1550.0
cl010100371,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Bequest,,,81-100,0,1853.0
cl010102339,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Other,,,100+,0,1850.0
cl010102784,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,1808.0
cl010102785,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,1650.0
cl010102787,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,1750.0
cl010103045,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Other,1008.0,Q2,100+,0,1680.0
cl010103089,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Other,4144.0,Q3,,1,1610.0
cl010104979,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Other,,,21-40,1,1816.0
cl010105275,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,
cl010105276,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,
cl010105277,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,
cl010105278,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,
cl010105279,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,
cl010105603,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Bequest,,,100+,0,1650.0
cl010105978,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Bequest,,,100+,0,1650.0
cl010106540,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Bequest,494.0,Q2,100+,0,
cl010108598,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,1792.5
cl010109854,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Bequest,,,100+,0,1750.0
cl010109869,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,
cl010111093,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,
cl010111997,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Other,1008.0,Q2,100+,0,1850.0
cl010111998,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Other,,,100+,0,1850.0
cl010112009,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,1775.0
cl010112028,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Other,,,100+,0,1825.0
cl010112029,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Bequest,,,100+,0,1800.0
cl010112149,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,1550.0
cl010112880,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Other,1008.0,Q2,100+,0,1850.0
cl010114200,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Other,,,100+,0,1771.0
cl010114270,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Other,900.0,Q2,100+,0,1834.0
cl010114271,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Other,,,100+,0,1825.0
cl010114272,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Other,,,100+,1,1650.0
cl010114566,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,
cl010114567,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,1750.0
cl010114568,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,1775.0
cl010115375,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Gift,,,100+,0,1453.5
cl010115487,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Bequest,,,,0,1850.0
cl010115490,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Other,1008.0,Q2,100+,0,1850.0
cl010117230,"Département des Objets d'art du Moyen Age, de la Renaissance et des temps modernes",Other,,,100+,0,1768.0
cl010201523,Département des Peintures,Purchase,,,,0,
cl010201801,Département des Peintures,Other,,,0-20,0,1650.0
cl010201802,Département des Peintures,Purchase,,,0-20,0,1802.0
cl010203381,Département des Peintures,Other,,,0-20,1,2007.0
cl010203646,Département des Peintures,Bequest,,,100+,0,1675.0
cl010203742,Département des Peintures,Purchase,5760.0,Q4 (largest),61-80,0,1750.0
cl010204192,Département des Peintures,MNR Recovery,,,61-80,0,1675.0
cl010204193,Département des Peintures,MNR Recovery,,,61-80,0,1750.0
cl010204194,Département des Peintures,MNR Recovery,,,61-80,0,1650.0
cl010204195,Département des Peintures,MNR Recovery,,,61-80,0,1722.0
cl010204196,Département des Peintures,MNR Recovery,,,61-80,0,1650.0
cl010204197,Département des Peintures,MNR Recovery,,,61-80,0,1750.0
cl010204318,Département des Peintures,MNR Recovery,,,61-80,0,1875.0
cl010204601,Département des Peintures,Purchase,,,0-20,1,1527.5
cl010204602,Département des Peintures,Purchase,,,0-20,1,1527.5
cl010205102,Département des Peintures,Purchase,,,0-20,0,1537.5
cl010205103,Département des Peintures,Other,,,0-20,0,1735.0
cl010205105,Département des Peintures,Purchase,,,0-20,0,1627.0
cl010208384,Département des Peintures,Purchase,,,0-20,1,1533.0
cl010208581,Département des Peintures,Other,,,100+,0,1753.0
cl010208741,Département des Peintures,Purchase,3510.0,Q3,100+,0,1844.5
cl010208742,Département des Peintures,Gift,,,81-100,0,1836.0
cl010209241,Département des Peintures,Unknown,,,,0,1850.0
cl010209244,Département des Peintures,Unknown,,,,0,1850.0
cl010209245,Département des Peintures,Unknown,,,,0,1850.0
cl010209505,Département des Peintures,Historic Collection,,,100+,0,1709.0
cl010209521,Département des Peintures,Historic Collection,,,100+,0,1700.0
cl010209522,Département des Peintures,Historic Collection,,,100+,0,1700.0
cl010209523,Département des Peintures,Historic Collection,,,100+,0,1700.0
cl010209524,Département des Peintures,Historic Collection,,,100+,0,1700.0
cl010210745,Département des Peintures,Unknown,,,,0,1859.0
cl010211133,Département des Peintures,Bequest,,,100+,0,1871.0
cl010211183,Département des Peintures,Other,,,100+,0,1826.0
cl010211190,Département des Peintures,Historic Collection,,,,0,1650.0
cl010211489,Département des Peintures,Gift,,,100+,0,1780.0
cl010211490,Département des Peintures,Bequest,,,100+,0,1705.0
cl010211661,Département des Peintures,Historic Collection,,,100+,0,1701.0
cl010211702,Département des Peintures,Historic Collection,,,,0,1780.0
cl010211761,Département des Peintures,Historic Collection,,,,0,1661.0
cl010211841,Département des Peintures,Bequest,,,100+,0,1845.0
cl010212761,Département des Peintures,Historic Collection,,,,0,1718.0
cl010212765,Département des Peintures,Historic Collection,,,100+,0,1696.0
cl010212766,Département des Peintures,Historic Collection,,,100+,0,1700.0
cl010212767,Département des Peintures,Historic Collection,,,100+,0,1703.0
cl010213522,Département des Peintures,Historic Collection,,,,0,1675.5
cl010213621,Département des Peintures,Other,,,0-20,0,1796.0
cl010213623,Département des Peintures,Other,,,21-40,0,1430.0
cl010213669,Département des Peintures,Historic Collection,,,,0,1775.0
cl010213670,Département des Peintures,Historic Collection,,,,0,1750.0
cl010213841,Département des Peintures,Historic Collection,,,,0,1650.0
cl010213902,Département des Peintures,Historic Collection,,,,0,
cl010214122,Département des Peintures,Other,,,,0,1850.0
cl010214123,Département des Peintures,Other,,,,0,1850.0
cl010214124,Département des Peintures,Other,,,,0,1850.0
cl010214125,Département des Peintures,Other,,,,0,1850.0
cl010214126,Département des Peintures,Other,,,,0,1850.0
cl010214127,Département des Peintures,Other,,,,0,1850.0
cl010214197,Département des Peintures,Historic Collection,,,,0,1650.0
cl010214221,Département des Peintures,Historic Collection,,,,0,1650.0
cl010214222,Département des Peintures,Historic Collection,,,,0,1650.0
cl010214301,Département des Peintures,Historic Collection,,,,0,1650.0
cl010214305,Département des Peintures,Historic Collection,,,,0,1550.0
cl010214322,Département des Peintures,Other,,,100+,0,1842.0
cl010214782,Département des Peintures,Other,,,100+,0,1846.0
cl010214784,Département des Peintures,Other,,,100+,0,1846.0
cl010214786,Département des Peintures,Other,,,100+,0,1846.0
cl010214787,Département des Peintures,Other,,,100+,0,1846.0
cl010214788,Département des Peintures,Other,,,100+,0,1846.0
cl010214792,Département des Peintures,Other,,,100+,0,1846.0
cl010214793,Département des Peintures,Other,,,100+,0,1846.0
cl010214794,Département des Peintures,Other,,,100+,0,1846.0
cl010214921,Département des Peintures,Other,,,0-20,1,1757.0
cl010215043,Département des Peintures,Purchase,,,,0,1500.0
cl010215170,Département des Peintures,Purchase,,,,0,1525.0
cl010215172,Département des Peintures,Purchase,,,,0,
cl010215173,Département des Peintures,Purchase,,,100+,0,1550.0
cl010215183,Département des Peintures,Purchase,,,100+,0,1687.5
cl010215185,Département des Peintures,Other,,,,0,1750.0
cl010215186,Département des Peintures,Purchase,,,100+,0,1650.0
cl010215192,Département des Peintures,Purchase,,,100+,0,1650.0
cl010215425,Département des Peintures,Other,,,100+,0,1825.0
cl010215581,Département des Peintures,Historic Collection,,,,0,1650.0
cl010215584,Département des Peintures,Historic Collection,,,,0,1650.0
cl010215723,Département des Peintures,Historic Collection,,,,0,1675.0
cl010215823,Département des Peintures,Purchase,,,100+,0,1854.0
cl010216726,Département des Peintures,Other,,,,0,1750.0
cl010235027,Département des Peintures,Other,,,100+,0,1857.0
cl010235053,Département des Peintures,Other,,,100+,0,1845.0
cl010235054,Département des Peintures,Other,,,100+,0,1816.0
cl010235100,Département des Peintures,Other,,,100+,0,1819.0
cl010235104,Département des Peintures,Other,,,100+,0,1827.0
cl010235107,Département des Peintures,Gift,,,100+,0,1822.0
cl010235109,Département des Peintures,Other,,,100+,0,1848.0
cl010235110,Département des Peintures,Purchase,,,100+,0,1849.0
cl010235112,Département des Peintures,Gift,,,100+,0,1794.0
cl010235114,Département des Peintures,Other,,,100+,0,1816.0
cl010235115,Département des Peintures,Other,,,100+,0,1816.0
cl010235141,Département des Peintures,Other,,,100+,0,1816.0
cl010235142,Département des Peintures,Other,,,100+,0,1785.0
cl010235143,Département des Peintures,Other,,,100+,0,1776.0
cl010235144,Département des Peintures,Purchase,,,100+,0,1648.0
cl010235146,Département des Peintures,Historic Collection,,,100+,0,1621.0
cl010235162,Département des Peintures,Historic Collection,,,,0,1688.5
cl010235169,Département des Peintures,Historic Collection,,,,0,1688.5
cl010235182,Département des Peintures,Historic Collection,,,,0,1675.5
cl010235188,Département des Peintures,Historic Collection,,,,0,1675.5
cl010236328,Département des Peintures,Other,,,100+,0,1768.0
cl010236329,Département des Peintures,Other,,,100+,0,1768.0
cl010236330,Département des Peintures,Unknown,,,,0,1850.0
cl010236331,Département des Peintures,Other,,,100+,0,1769.0
cl010236332,Département des Peintures,Other,,,100+,0,1675.0
cl010236344,Département des Peintures,Other,,,100+,0,1725.0
cl010236345,Département des Peintures,Other,,,100+,0,1837.0
cl010236367,Département des Peintures,Other,,,100+,0,1725.0
cl010236369,Département des Peintures,Other,,,100+,0,1725.0
cl010236372,Département des Peintures,Other,,,100+,0,1657.0
cl010236376,Département des Peintures,Other,,,100+,0,1806.0
cl010236403,Département des Peintures,Other,,,100+,0,1725.0
cl010236404,Département des Peintures,Other,,,100+,0,1744.0
cl010236406,Département des Peintures,Other,,,100+,0,1744.0
cl010236407,Département des Peintures,Other,,,100+,0,1751.0
cl010236411,Département des Peintures,Other,,,100+,0,1750.0
