object_id,department,acquisition_type,area_cm2,area_quartile,collection_age_band,is_on_display,creation_year
53009,Asian Art,Gift,54104.18,Q4 (largest),1600-1800,0,1650.0
53010,Asian Art,Gift,3752.8500000000004,Q3,1600-1800,0,1650.0
53012,Asian Art,Gift,25146.0,Q4 (largest),1600-1800,0,1700.0
53013,Asian Art,Gift,55753.87999999999,Q4 (largest),1600-1800,0,1618.0
53163,Asian Art,Gift,3112.72,Q2,Pre-1400,0,1107.0
53164,Asian Art,Gift,313.69,Q1 (smallest),Pre-1400,0,1142.0
53178,Asian Art,Gift,4350.7,Q3,Pre-1400,0,1250.0
53179,Asian Art,Gift,10787.25,Q4 (largest),Pre-1400,0,1350.0
53180,Asian Art,Gift,5707.200000000001,Q3,Pre-1400,0,1364.0
53181,Asian Art,Gift,1910.51,Q2,Pre-1400,0,1316.0
53186,Asian Art,Gift,3977.9400000000005,Q3,Pre-1400,0,1316.0
53187,Asian Art,Gift,3034.2400000000002,Q2,Pre-1400,0,1350.0
53188,Asian Art,Gift,3330.9100000000003,Q2,Pre-1400,0,1325.0
53189,Asian Art,Gift,4067.7000000000003,Q3,Pre-1400,0,1300.0
53194,Asian Art,Gift,2124.74,Q2,Pre-1400,0,1283.0
53195,Asian Art,Gift,250.85000000000002,Q1 (smallest),Pre-1400,0,1325.0
53198,Asian Art,Gift,2903.68,Q2,Pre-1400,0,1350.0
53199,Asian Art,Gift,2649.6,Q2,Pre-1400,0,1350.0
53204,Asian Art,Gift,6669.72,Q3,1400-1600,0,1450.0
53205,Asian Art,Gift,31027.05,Q4 (largest),Pre-1400,0,1364.0
53207,Asian Art,Gift,1444.1999999999998,Q2,Pre-1400,0,1350.0
53210,Asian Art,Gift,3739.8400000000006,Q3,Pre-1400,0,1283.0
53212,Asian Art,Gift,1487.2,Q2,1400-1600,0,1416.0
53213,Asian Art,Gift,1057.5,Q2,1400-1600,0,1483.0
53219,Asian Art,Gift,1977.3600000000001,Q2,Pre-1400,0,1396.0
53221,Asian Art,Gift,4291.839999999999,Q3,1400-1600,0,1550.0
53222,Asian Art,Gift,3534.0,Q3,1400-1600,0,1574.0
53223,Asian Art,Gift,44660.0,Q4 (largest),1400-1600,0,1438.0
53226,Asian Art,Gift,1369.4199999999998,Q2,1400-1600,0,1516.0
53228,Asian Art,Gift,2712.0,Q2,1400-1600,1,1516.0
53230,Asian Art,Gift,1410.3400000000001,Q2,1400-1600,0,1546.0
53231,Asian Art,Gift,5294.080000000001,Q3,1400-1600,0,1554.0
53233,Asian Art,Gift,14372.4,Q4 (largest),1400-1600,0,1534.0
53237,Asian Art,Gift,4427.0,Q3,1400-1600,0,1564.0
53238,Asian Art,Gift,5294.58,Q3,1600-1800,0,1616.0
53240,Asian Art,Gift,65767.56,Q4 (largest),1400-1600,0,1594.0
53241,Asian Art,Gift,60473.600000000006,Q4 (largest),1600-1800,0,1608.0
53242,Asian Art,Gift,60707.27,Q4 (largest),1400-1600,0,1590.0
53245,Asian Art,Gift,519.72,Q1 (smallest),1600-1800,0,1616.0
53246,Asian Art,Gift,1993.2,Q2,1600-1800,0,1618.0
53401,Asian Art,Gift,38018.2,Q4 (largest),1600-1800,0,1775.0
53404,Asian Art,Gift,3848.0,Q3,1600-1800,0,1725.0
53405,Asian Art,Gift,6121.26,Q3,1600-1800,0,1700.0
53406,Asian Art,Gift,64484.0,Q4 (largest),1600-1800,0,1700.0
53408,Asian Art,Gift,11171.58,Q4 (largest),1600-1800,0,1755.0
53409,Asian Art,Gift,4252.26,Q3,1600-1800,0,1725.0
53410,Asian Art,Gift,5791.2,Q3,1600-1800,0,1725.0
53421,Asian Art,Gift,2744.0,Q2,1600-1800,0,1750.0
53422,Asian Art,Gift,1048.8,Q2,1600-1800,0,1750.0
53423,Asian Art,Gift,20149.2,Q4 (largest),1800-1900,1,1805.0
53424,Asian Art,Gift,3322.6399999999994,Q2,1800-1900,0,1850.0
53426,Asian Art,Gift,30701.675896625995,Q4 (largest),1800-1900,0,1850.0
53427,Asian Art,Gift,1062.0,Q2,1800-1900,0,1839.0
53428,Asian Art,Gift,62268.1919561823,Q4 (largest),1600-1800,0,1650.0
53429,Asian Art,Gift,53544.96,Q4 (largest),1600-1800,0,1635.0
53430,Asian Art,Gift,53580.6,Q4 (largest),1600-1800,0,1650.0
53439,Asian Art,Gift,62928.144587565905,Q4 (largest),1600-1800,0,1650.0
53441,Asian Art,Gift,1495.7199999999998,Q2,1600-1800,0,1670.0
53443,Asian Art,Gift,4388.8,Q3,1600-1800,0,1716.0
53444,Asian Art,Gift,2970.0,Q2,1600-1800,0,1715.0
53445,Asian Art,Gift,2380.56,Q2,1600-1800,0,1792.0
53446,Asian Art,Gift,2433.86,Q2,1600-1800,0,1735.0
53447,Asian Art,Gift,3151.8,Q2,1600-1800,0,1735.0
53448,Asian Art,Gift,2469.0,Q2,1800-1900,0,1810.0
53450,Asian Art,Gift,7754.599999999999,Q3,1600-1800,1,1724.0
53451,Asian Art,Gift,12481.4770157108,Q4 (largest),1600-1800,0,1750.0
53453,Asian Art,Gift,641.84,Q1 (smallest),1600-1800,0,1735.0
53454,Asian Art,Gift,889.1099999999999,Q1 (smallest),1600-1800,0,1735.0
53455,Asian Art,Gift,834.48,Q1 (smallest),1600-1800,0,1787.0
53456,Asian Art,Gift,65732.4,Q4 (largest),1600-1800,0,1735.0
53457,Asian Art,Gift,3878.1000000000004,Q3,1600-1800,0,1735.0
53458,Asian Art,Gift,1041.6,Q1 (smallest),1600-1800,0,1800.0
53460,Asian Art,Gift,6921.34,Q3,1600-1800,0,1740.0
53461,Asian Art,Gift,1037.3999999999999,Q1 (smallest),1600-1800,0,1800.0
53462,Asian Art,Gift,5587.280000000001,Q3,1800-1900,0,1806.0
53463,Asian Art,Gift,3611.52,Q3,1600-1800,0,1800.0
53465,Asian Art,Gift,5171.040000000001,Q3,1600-1800,0,1750.0
53466,Asian Art,Gift,7476.150000000001,Q3,1600-1800,0,1750.0
53513,Asian Art,Purchase/Fund,4524.5199999999995,Q3,1400-1600,0,1506.0
53514,Asian Art,Purchase/Fund,4524.5199999999995,Q3,1400-1600,0,1506.0
53515,Asian Art,Purchase/Fund,4564.87,Q3,1600-1800,0,1640.0
53516,Asian Art,Gift,54.28,Q1 (smallest),1900-1950,0,1916.0
53517,Asian Art,Gift,54.28,Q1 (smallest),1900-1950,0,1915.0
53518,Asian Art,Gift,54.28,Q1 (smallest),1900-1950,0,1915.0
53519,Asian Art,Gift,54.28,Q1 (smallest),1900-1950,0,1916.0
53520,Asian Art,Gift,54.28,Q1 (smallest),1900-1950,0,1916.0
53522,Asian Art,Gift,963.75,Q1 (smallest),Pre-1400,0,807.0
53523,Asian Art,Gift,457.46,Q1 (smallest),1600-1800,0,1754.0
53525,Asian Art,Purchase/Fund,15495.779999999999,Q4 (largest),1800-1900,0,1850.0
53526,Asian Art,Purchase/Fund,12524.0,Q4 (largest),1600-1800,0,1750.0
53527,Asian Art,Purchase/Fund,19195.12,Q4 (largest),1800-1900,0,1850.0
53528,Asian Art,Purchase/Fund,20821.68,Q4 (largest),1800-1900,0,1850.0
53529,Asian Art,Purchase/Fund,18341.6,Q4 (largest),1800-1900,0,1850.0
53530,Asian Art,Purchase/Fund,15184.260000000002,Q4 (largest),1600-1800,0,1778.0
53531,Asian Art,Purchase/Fund,12500.75,Q4 (largest),1800-1900,0,1850.0
53532,Asian Art,Purchase/Fund,12524.0,Q4 (largest),1900-1950,0,1927.0
53533,Asian Art,Purchase/Fund,20235.600000000002,Q4 (largest),1800-1900,0,1850.0
53534,Asian Art,Purchase/Fund,19975.5,Q4 (largest),1800-1900,0,1850.0
53535,Asian Art,Purchase/Fund,13962.24,Q4 (largest),1800-1900,0,1850.0
53536,Asian Art,Purchase/Fund,13962.24,Q4 (largest),1800-1900,0,1850.0
53537,Asian Art,Purchase/Fund,12669.44,Q4 (largest),1800-1900,0,1850.0
53538,Asian Art,Purchase/Fund,17891.100000000002,Q4 (largest),1800-1900,0,1850.0
53539,Asian Art,Purchase/Fund,17891.100000000002,Q4 (largest),1800-1900,0,1850.0
53540,Asian Art,Purchase/Fund,19109.199999999997,Q4 (largest),1800-1900,0,1850.0
53541,Asian Art,Purchase/Fund,18976.76,Q4 (largest),1800-1900,0,1850.0
53542,Asian Art,Purchase/Fund,19058.75,Q4 (largest),1800-1900,0,1850.0
53543,Asian Art,Gift,292.338125,Q1 (smallest),1600-1800,0,1690.0
53544,Asian Art,Gift,2260.08,Q2,1900-1950,0,1921.0
53545,Asian Art,Gift,2260.08,Q2,1900-1950,0,1921.0
53546,Asian Art,Gift,1694.94,Q2,1600-1800,0,1766.0
53548,Asian Art,Gift,8587.48,Q3,1800-1900,0,1850.0
53549,Asian Art,Gift,740.928871202904,Q1 (smallest),1800-1900,0,1883.0
53550,Asian Art,Gift,17990.36254608,Q4 (largest),1600-1800,0,1640.0
53551,Asian Art,Gift,21846.7,Q4 (largest),1600-1800,0,1800.0
53552,Asian Art,Gift,7878.0,Q3,1600-1800,0,1800.0
53564,Asian Art,Gift,3814.7999999999997,Q3,1600-1800,0,1661.0
53565,Asian Art,Gift,1549.3999999999999,Q2,1800-1900,0,1885.0
53566,Asian Art,Gift,21780.5,Q4 (largest),1600-1800,0,1640.0
53567,Asian Art,Gift,15493.68,Q4 (largest),1600-1800,0,1640.0
53568,Asian Art,Gift,15493.68,Q4 (largest),1600-1800,0,1640.0
53569,Asian Art,Purchase/Fund,1305.24,Q2,1800-1900,0,1834.0
53570,Asian Art,Purchase/Fund,1305.24,Q2,1800-1900,0,1834.0
53571,Asian Art,Purchase/Fund,1305.24,Q2,1800-1900,0,1834.0
53572,Asian Art,Bequest,1718.3100000000002,Q2,Pre-1400,0,1320.0
53573,Asian Art,Gift,438.75,Q1 (smallest),1600-1800,0,1778.0
53574,Asian Art,Gift,476.25,Q1 (smallest),1600-1800,0,1778.0
53575,Asian Art,Gift,471.17,Q1 (smallest),1600-1800,0,1778.0
53576,Asian Art,Gift,460.04,Q1 (smallest),1600-1800,0,1778.0
53577,Asian Art,Gift,456.32,Q1 (smallest),1600-1800,0,1778.0
53578,Asian Art,Gift,460.04,Q1 (smallest),1600-1800,0,1778.0
53579,Asian Art,Gift,456.32,Q1 (smallest),1600-1800,0,1778.0
53580,Asian Art,Gift,448.91,Q1 (smallest),1600-1800,0,1778.0
53581,Asian Art,Gift,2695.68,Q2,1900-1950,0,1923.0
53582,Asian Art,Gift,3236.7599999999998,Q2,1900-1950,0,1945.0
53583,Asian Art,Gift,10567.95,Q4 (largest),1900-1950,0,1946.0
53586,Asian Art,Purchase/Fund,1419.12,Q2,1600-1800,0,1650.0
53590,Asian Art,Gift,575.68,Q1 (smallest),1600-1800,0,1778.0
53591,Asian Art,Purchase/Fund,2136.2400000000002,Q2,1600-1800,0,1685.0
53592,Asian Art,Gift,1400.9400000000003,Q2,1600-1800,0,1650.0
53593,Asian Art,Purchase/Fund,5020.0,Q3,1900-1950,0,1927.0
53594,Asian Art,Purchase/Fund,851.56,Q1 (smallest),1800-1900,0,1850.0
53595,Asian Art,Gift,1851.66,Q2,1800-1900,0,1830.0
53597,Asian Art,Gift,919.9615151061752,Q1 (smallest),1800-1900,0,1850.0
53601,Asian Art,Bequest,911.25,Q1 (smallest),1400-1600,0,1468.0
53602,Asian Art,Bequest,917.4399999999999,Q1 (smallest),1400-1600,0,1468.0
53603,Asian Art,Bequest,917.4399999999999,Q1 (smallest),1400-1600,0,1468.0
53632,Asian Art,Gift,38081.56,Q4 (largest),1600-1800,0,1700.0
53633,Asian Art,Purchase/Fund,38081.56,Q4 (largest),1600-1800,0,1700.0
53660,Asian Art,Gift,19431.28,Q4 (largest),Pre-1400,0,1268.0
53684,Asian Art,Gift,768.9850000000001,Q1 (smallest),1600-1800,0,1700.0
53707,Asian Art,Gift,3180.74,Q2,1800-1900,0,1837.0
53750,Asian Art,Gift,309.12,Q1 (smallest),1900-1950,0,1914.0
53824,Asian Art,Gift,3054.8700000000003,Q2,1800-1900,0,1831.0
53892,Asian Art,Gift,282.36,Q1 (smallest),1600-1800,0,1650.0
54036,Asian Art,Gift,1981.45695276,Q2,1800-1900,0,1850.0
54037,Asian Art,Gift,3075.0,Q2,1800-1900,0,1844.0
54038,Asian Art,Gift,4296.78,Q3,1600-1800,0,1783.0
54183,Asian Art,Gift,228.16,Q1 (smallest),1600-1800,0,1760.0
54184,Asian Art,Gift,494.47,Q1 (smallest),1800-1900,0,1825.0
54199,Asian Art,Gift,2471.7000000000003,Q2,Pre-1400,0,1362.0
54209,Asian Art,Purchase/Fund,907.44,Q1 (smallest),Pre-1400,0,500.0
54210,Asian Art,Purchase/Fund,771.12,Q1 (smallest),Pre-1400,0,600.0
54211,Asian Art,Purchase/Fund,1436.64,Q2,Pre-1400,0,600.0
54212,Asian Art,Purchase/Fund,146.41,Q1 (smallest),Pre-1400,0,600.0
54213,Asian Art,Purchase/Fund,259.92,Q1 (smallest),Pre-1400,0,600.0
54368,Asian Art,Gift,76506.54308953532,Q4 (largest),1900-1950,0,1928.0
54464,Asian Art,Other,4991.4,Q3,1800-1900,0,1898.0
54476,Asian Art,Gift,6199.700000000001,Q3,1900-1950,0,1906.0
54566,Asian Art,Gift,25318.5987373257,Q4 (largest),1800-1900,0,1850.0
54567,Asian Art,Gift,1068.0,Q2,1800-1900,0,1850.0
54576,Asian Art,Gift,9653.24506676352,Q4 (largest),1600-1800,0,1800.0
54593,Asian Art,Gift,5484.57,Q3,1600-1800,0,1650.0
54594,Asian Art,Gift,6546.030000000001,Q3,1600-1800,0,1700.0
54598,Asian Art,Gift,4466.54,Q3,1800-1900,0,1816.0
54603,Asian Art,Gift,1788.48,Q2,1800-1900,0,1876.0
54604,Asian Art,Gift,13894.4,Q4 (largest),1800-1900,0,1885.0
54605,Asian Art,Gift,13944.32,Q4 (largest),1800-1900,0,1885.0
54606,Asian Art,Gift,13869.439999999999,Q4 (largest),1800-1900,0,1885.0
54607,Asian Art,Gift,13844.480000000001,Q4 (largest),1800-1900,0,1885.0
54608,Asian Art,Gift,1018.3499999999999,Q1 (smallest),1800-1900,0,1887.0
54609,Asian Art,Gift,993.72,Q1 (smallest),1800-1900,0,1887.0
54610,Asian Art,Gift,980.0699999999999,Q1 (smallest),1800-1900,0,1887.0
54611,Asian Art,Gift,949.0,Q1 (smallest),1800-1900,0,1887.0
54612,Asian Art,Gift,988.2600000000001,Q1 (smallest),1800-1900,0,1887.0
54613,Asian Art,Gift,971.8799999999999,Q1 (smallest),1800-1900,0,1887.0
54614,Asian Art,Gift,988.2600000000001,Q1 (smallest),1800-1900,0,1887.0
54615,Asian Art,Gift,977.4000000000001,Q1 (smallest),1800-1900,0,1887.0
54616,Asian Art,Gift,999.1200000000001,Q1 (smallest),1800-1900,0,1888.0
54617,Asian Art,Gift,980.0699999999999,Q1 (smallest),1800-1900,0,1887.0
54618,Asian Art,Gift,966.5400000000001,Q1 (smallest),1800-1900,0,1887.0
54619,Asian Art,Gift,988.2600000000001,Q1 (smallest),1800-1900,0,1887.0
54620,Asian Art,Gift,988.2600000000001,Q1 (smallest),1800-1900,0,1887.0
54621,Asian Art,Gift,988.2600000000001,Q1 (smallest),1800-1900,0,1887.0
54622,Asian Art,Gift,1035.3200000000002,Q1 (smallest),1800-1900,0,1887.0
54623,Asian Art,Gift,999.1200000000001,Q1 (smallest),1800-1900,0,1887.0
54624,Asian Art,Gift,955.6800000000001,Q1 (smallest),1800-1900,0,1887.0
54625,Asian Art,Gift,999.1200000000001,Q1 (smallest),1800-1900,0,1887.0
54626,Asian Art,Gift,969.3,Q1 (smallest),1800-1900,0,1887.0
54627,Asian Art,Gift,999.1200000000001,Q1 (smallest),1800-1900,0,1887.0
54628,Asian Art,Gift,999.1200000000001,Q1 (smallest),1800-1900,0,1887.0
54629,Asian Art,Gift,999.1200000000001,Q1 (smallest),1800-1900,0,1887.0
54630,Asian Art,Gift,966.5400000000001,Q1 (smallest),1800-1900,0,1887.0
54631,Asian Art,Gift,999.1200000000001,Q1 (smallest),1800-1900,0,1887.0
54632,Asian Art,Gift,988.2600000000001,Q1 (smallest),1800-1900,0,1887.0
54633,Asian Art,Gift,988.2600000000001,Q1 (smallest),1800-1900,0,1887.0
54634,Asian Art,Gift,980.0699999999999,Q1 (smallest),1800-1900,0,1887.0
54635,Asian Art,Gift,966.5400000000001,Q1 (smallest),1800-1900,0,1887.0
54636,Asian Art,Gift,966.5400000000001,Q1 (smallest),1800-1900,0,1887.0
54637,Asian Art,Gift,982.56,Q1 (smallest),1800-1900,0,1887.0
54638,Asian Art,Gift,988.2600000000001,Q1 (smallest),1800-1900,0,1887.0
54639,Asian Art,Gift,988.2600000000001,Q1 (smallest),1800-1900,0,1887.0
54640,Asian Art,Gift,988.2600000000001,Q1 (smallest),1800-1900,0,1887.0
54641,Asian Art,Gift,966.5400000000001,Q1 (smallest),1800-1900,0,1887.0
54642,Asian Art,Gift,966.5400000000001,Q1 (smallest),1800-1900,0,1887.0
54643,Asian Art,Gift,999.1200000000001,Q1 (smallest),1800-1900,0,1887.0
54644,Asian Art,Gift,988.2600000000001,Q1 (smallest),1800-1900,0,1887.0
54645,Asian Art,Gift,988.2600000000001,Q1 (smallest),1800-1900,0,1887.0
54646,Asian Art,Gift,966.5400000000001,Q1 (smallest),1800-1900,0,1887.0
54671,Asian Art,Gift,993.6,Q1 (smallest),1800-1900,0,1887.0
54672,Asian Art,Gift,988.2600000000001,Q1 (smallest),1800-1900,0,1887.0
54673,Asian Art,Gift,955.6800000000001,Q1 (smallest),1800-1900,0,1887.0
54674,Asian Art,Gift,980.0699999999999,Q1 (smallest),1800-1900,0,1887.0
54675,Asian Art,Gift,980.0699999999999,Q1 (smallest),1800-1900,0,1887.0
54676,Asian Art,Gift,980.0699999999999,Q1 (smallest),1800-1900,0,1887.0
54677,Asian Art,Gift,955.6800000000001,Q1 (smallest),1800-1900,0,1887.0
54678,Asian Art,Purchase/Fund,232.14,Q1 (smallest),1400-1600,0,1416.0
54684,Asian Art,Gift,988.2600000000001,Q1 (smallest),1800-1900,0,1887.0
54686,Asian Art,Gift,947.7599999999999,Q1 (smallest),1800-1900,0,1890.0
54687,Asian Art,Gift,947.7599999999999,Q1 (smallest),1800-1900,0,1890.0
54688,Asian Art,Gift,1026.7199999999998,Q1 (smallest),1800-1900,0,1888.0
54692,Asian Art,Gift,971.8800000000001,Q1 (smallest),1800-1900,0,1887.0
54694,Asian Art,Gift,950.52,Q1 (smallest),1800-1900,0,1887.0
54695,Asian Art,Gift,950.52,Q1 (smallest),1800-1900,0,1887.0
54696,Asian Art,Gift,904.24,Q1 (smallest),1800-1900,0,1887.0
54698,Asian Art,Gift,971.8800000000001,Q1 (smallest),1800-1900,0,1887.0
54699,Asian Art,Gift,971.8800000000001,Q1 (smallest),1800-1900,0,1887.0
54700,Asian Art,Gift,971.8800000000001,Q1 (smallest),1800-1900,0,1887.0
54701,Asian Art,Gift,950.52,Q1 (smallest),1800-1900,0,1887.0
54703,Asian Art,Gift,971.8800000000001,Q1 (smallest),1800-1900,0,1887.0
54704,Asian Art,Gift,581.49,Q1 (smallest),1600-1800,0,1645.0
54706,Asian Art,Gift,878.84,Q1 (smallest),1600-1800,0,1628.0
54707,Asian Art,Gift,904.24,Q1 (smallest),1600-1800,0,1650.0
54708,Asian Art,Gift,1041.44,Q1 (smallest),1800-1900,0,1890.0
54709,Asian Art,Gift,1026.7199999999998,Q1 (smallest),1800-1900,0,1890.0
54710,Asian Art,Gift,1074.56,Q2,1800-1900,0,1890.0
54711,Asian Art,Gift,1026.7199999999998,Q1 (smallest),1800-1900,0,1890.0
54712,Asian Art,Gift,1095.0,Q2,1800-1900,0,1892.0
54714,Asian Art,Gift,1072.5,Q2,1800-1900,0,1891.0
54732,Asian Art,Gift,1035.09,Q1 (smallest),1800-1900,0,1892.0
54733,Asian Art,Gift,1035.09,Q1 (smallest),1800-1900,0,1892.0
54734,Asian Art,Gift,1046.25,Q2,1800-1900,0,1891.0
54735,Asian Art,Gift,939.84,Q1 (smallest),1800-1900,1,1887.0
54736,Asian Art,Gift,939.84,Q1 (smallest),1800-1900,0,1887.0
54737,Asian Art,Gift,939.84,Q1 (smallest),1800-1900,0,1892.0
54738,Asian Art,Gift,939.84,Q1 (smallest),1800-1900,0,1892.0
54739,Asian Art,Gift,939.84,Q1 (smallest),1800-1900,0,1887.0
54740,Asian Art,Gift,929.28,Q1 (smallest),1800-1900,0,1887.0
54741,Asian Art,Gift,977.4000000000001,Q1 (smallest),1800-1900,0,1891.0
54742,Asian Art,Gift,966.5400000000001,Q1 (smallest),1800-1900,0,1891.0
54743,Asian Art,Gift,977.4000000000001,Q1 (smallest),1800-1900,0,1891.0
54744,Asian Art,Gift,977.4000000000001,Q1 (smallest),1800-1900,0,1891.0
54745,Asian Art,Gift,954.96,Q1 (smallest),1800-1900,0,1890.0
54746,Asian Art,Gift,956.9699999999999,Q1 (smallest),1800-1900,0,1890.0
54747,Asian Art,Gift,946.68,Q1 (smallest),1800-1900,0,1890.0
54748,Asian Art,Gift,946.68,Q1 (smallest),1800-1900,0,1890.0
54749,Asian Art,Gift,946.68,Q1 (smallest),1800-1900,0,1890.0
54750,Asian Art,Gift,946.68,Q1 (smallest),1800-1900,0,1890.0
54751,Asian Art,Gift,946.68,Q1 (smallest),1800-1900,0,1890.0
54752,Asian Art,Gift,946.68,Q1 (smallest),1800-1900,0,1890.0
54753,Asian Art,Gift,944.58,Q1 (smallest),1800-1900,0,1891.0
54754,Asian Art,Gift,946.68,Q1 (smallest),1800-1900,0,1891.0
54755,Asian Art,Gift,946.68,Q1 (smallest),1800-1900,0,1891.0
54756,Asian Art,Gift,954.96,Q1 (smallest),1800-1900,0,1891.0
54757,Asian Art,Gift,946.68,Q1 (smallest),1800-1900,0,1891.0
54758,Asian Art,Gift,936.39,Q1 (smallest),1800-1900,0,1891.0
54759,Asian Art,Gift,946.68,Q1 (smallest),1800-1900,0,1891.0
54760,Asian Art,Gift,946.68,Q1 (smallest),1800-1900,0,1891.0
54773,Asian Art,Gift,3877.2000000000003,Q3,1800-1900,0,1850.0
54774,Asian Art,Gift,11896.0,Q4 (largest),1600-1800,0,1709.0
54782,Asian Art,Gift,12726.0,Q4 (largest),1600-1800,0,1667.0
54789,Asian Art,Gift,5141.61,Q3,1800-1900,0,1896.0
54791,Asian Art,Purchase/Fund,587.4,Q1 (smallest),1600-1800,0,1750.0
54792,Asian Art,Purchase/Fund,565.11825,Q1 (smallest),1600-1800,0,1750.0
54794,Asian Art,Purchase/Fund,597.3000000000001,Q1 (smallest),1600-1800,0,1750.0
54795,Asian Art,Purchase/Fund,281.71,Q1 (smallest),1600-1800,0,1750.0
54796,Asian Art,Purchase/Fund,314.16,Q1 (smallest),1600-1800,0,1750.0
54893,Asian Art,Bequest,7231.84,Q3,1800-1900,0,1885.0
54897,Asian Art,Bequest,3272.39,Q2,1600-1800,0,1656.0
54900,Asian Art,Bequest,1909.68,Q2,1600-1800,0,1683.0
54911,Asian Art,Purchase/Fund,7713.75,Q3,1400-1600,0,1550.0
54912,Asian Art,Purchase/Fund,2190.0,Q2,1600-1800,0,1650.0
54913,Asian Art,Purchase/Fund,10768.0,Q4 (largest),1400-1600,0,1550.0
54914,Asian Art,Purchase/Fund,3591.25,Q3,1400-1600,0,1550.0
54915,Asian Art,Purchase/Fund,4464.97,Q3,1900-1950,0,1930.0
54953,Asian Art,Bequest,2424.0,Q2,1800-1900,0,1804.0
54967,Asian Art,Bequest,3196.46,Q2,1600-1800,0,1780.0
54974,Asian Art,Bequest,2998.4700000000003,Q2,1800-1900,0,1880.0
54978,Asian Art,Bequest,5079.34,Q3,1800-1900,0,1884.0
55000,Asian Art,Bequest,817.96,Q1 (smallest),1600-1800,0,1785.0
55034,Asian Art,Gift,1275.03,Q2,1800-1900,0,1870.0
55248,Asian Art,Gift,201.93,Q1 (smallest),1600-1800,0,1675.0
55292,Asian Art,Purchase/Fund,3333.15,Q2,1600-1800,0,1649.0
55293,Asian Art,Purchase/Fund,5716.879999999999,Q3,1600-1800,0,1649.0
55294,Asian Art,Purchase/Fund,4396.0,Q3,1800-1900,0,1828.0
55295,Asian Art,Purchase/Fund,9618.77019604,Q4 (largest),1800-1900,0,1867.0
55297,Asian Art,Purchase/Fund,3547.8,Q3,1600-1800,0,1744.0
55298,Asian Art,Purchase/Fund,1268.8,Q2,1800-1900,0,1842.0
55299,Asian Art,Purchase/Fund,3509.4400000000005,Q2,1800-1900,0,1850.0
55300,Asian Art,Purchase/Fund,1956.5,Q2,1800-1900,0,1802.0
55301,Asian Art,Purchase/Fund,1965.6000000000001,Q2,1800-1900,0,1802.0
55302,Asian Art,Purchase/Fund,4268.099999999999,Q3,1800-1900,0,1850.0
55303,Asian Art,Purchase/Fund,4297.16,Q3,1800-1900,0,1850.0
55304,Asian Art,Purchase/Fund,1083.85,Q2,1600-1800,0,1800.0
55305,Asian Art,Purchase/Fund,2871.0,Q2,1600-1800,0,1794.0
55310,Asian Art,Purchase/Fund,4563.4400000000005,Q3,1600-1800,0,1794.0
55314,Asian Art,Purchase/Fund,5823.62,Q3,1600-1800,0,1794.0
55324,Asian Art,Purchase/Fund,2262.0,Q2,1400-1600,0,1482.0
55353,Asian Art,Purchase/Fund,3033.56,Q2,1400-1600,0,1524.0
55354,Asian Art,Purchase/Fund,3077.38,Q2,1800-1900,0,1811.0
55364,Asian Art,Purchase/Fund,2577.63,Q2,1800-1900,0,1811.0
55367,Asian Art,Purchase/Fund,3102.54,Q2,1800-1900,0,1884.0
55378,Asian Art,Purchase/Fund,6207.3,Q3,1800-1900,0,1878.0
55379,Asian Art,Purchase/Fund,3503.0400000000004,Q2,1600-1800,0,1687.0
55380,Asian Art,Purchase/Fund,4096.150000000001,Q3,1600-1800,0,1628.0
55384,Asian Art,Purchase/Fund,4096.150000000001,Q3,1600-1800,0,1628.0
55385,Asian Art,Purchase/Fund,2652.1200000000003,Q2,1800-1900,0,1816.0
55450,Asian Art,Gift,65511.159999999996,Q4 (largest),1600-1800,0,1742.0
56098,Asian Art,Gift,3414.46,Q2,1600-1800,0,1666.0
56616,Asian Art,Bequest,1980.0,Q2,1800-1900,0,1879.0
57160,Asian Art,Bequest,3064.89,Q2,1600-1800,0,1779.0
57161,Asian Art,Bequest,6829.68,Q3,1800-1900,0,1879.0
57163,Asian Art,Gift,774.6999999999999,Q1 (smallest),1800-1900,0,1850.0
57164,Asian Art,Gift,4952.58,Q3,1800-1900,0,1850.0
57165,Asian Art,Gift,1956.3999999999999,Q2,1800-1900,0,1880.0
57166,Asian Art,Gift,6128.099999999999,Q3,1800-1900,0,1890.0
57168,Asian Art,Gift,4551.04,Q3,1800-1900,0,1896.0
57169,Asian Art,Gift,1981.45695276,Q2,1800-1900,0,1850.0
57170,Asian Art,Gift,3225.7999999999997,Q2,1800-1900,0,1898.0
57171,Asian Art,Gift,1981.45695276,Q2,1800-1900,0,1850.0
57172,Asian Art,Gift,5440.05,Q3,1400-1600,0,1536.0
57173,Asian Art,Purchase/Fund,1778.3999999999999,Q2,1600-1800,0,1638.0
57174,Asian Art,Purchase/Fund,3550.0499999999997,Q3,1800-1900,0,1890.0
57175,Asian Art,Purchase/Fund,2958.0,Q2,1800-1900,0,1834.0
57176,Asian Art,Purchase/Fund,3148.7400000000002,Q2,1400-1600,0,1512.0
57177,Asian Art,Purchase/Fund,1526.2,Q2,1600-1800,0,1627.0
57178,Asian Art,Purchase/Fund,3265.86,Q2,1800-1900,0,1874.0
57180,Asian Art,Purchase/Fund,3217.5,Q2,1800-1900,0,1887.0
57181,Asian Art,Purchase/Fund,3063.6000000000004,Q2,1600-1800,0,1742.0
