object_id,object_id,title,artist_name,artist_nationality,artist_begin_date,artist_end_date,object_begin_date,object_end_date,medium,dimensions,department,culture,period,credit_line,accession_year,is_public_domain,is_highlight,height_cm,width_cm,gallery_number,is_on_display,tags
36014,36014,清 山水圖  軸|Landscape,Zhao Zuo,Chinese,1560      ,1630      ,1630,1644,Hanging scroll; ink on silk,58 1/4 x 26 1/8 in. (148 x 66.4 cm),Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,148.0,66.4,,0,Mountains|Landscapes
36014,36014,清 山水圖  軸|Landscape,Zhao Zuo,Chinese,1560      ,1630      ,1630,1644,Hanging scroll; ink on silk,58 1/4 x 26 1/8 in. (148 x 66.4 cm),Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,148.0,66.4,,0,Mountains|Landscapes
36015,36015,清   陳書   白鸚鵡圖   軸|Cockatoo,Chen Shu,Chinese,1660      ,1736      ,1721,1721,Hanging scroll; ink and color on paper,37 1/16 x 17 3/16 in. (94.1 x 43.7 cm),Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,94.1,43.7,,0,Birds
36015,36015,清   陳書   白鸚鵡圖   軸|Cockatoo,Chen Shu,Chinese,1660      ,1736      ,1721,1721,Hanging scroll; ink and color on paper,37 1/16 x 17 3/16 in. (94.1 x 43.7 cm),Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,94.1,43.7,,0,Birds
36016,36016,,Yun Shouping,Chinese,1633      ,1690      ,1644,1690,Hanging scroll; ink on paper,38 7/8  x 13 1/8 in. (98.7 x 33.3 cm),Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,98.7,33.3,,0,Landscapes
36016,36016,,Yun Shouping,Chinese,1633      ,1690      ,1644,1690,Hanging scroll; ink on paper,38 7/8  x 13 1/8 in. (98.7 x 33.3 cm),Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,98.7,33.3,,0,Landscapes
36017,36017,清    湯貽汾    山水圖    軸|Landscape,Tang Yifen,Chinese,1778      ,1853      ,1845,1845,Hanging scroll; ink on paper,"Image: 46 x 10 3/4 in. (116.8 x 27.3 cm)
Overall with mounting: 97 1/2 x 17 1/2 in. (247.7 x 44.5 cm)
Overall with knobs: 97 1/2 x 20 1/8 in. (247.7 x 51.1 cm)",Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,,,,0,Mountains|Landscapes
36017,36017,清    湯貽汾    山水圖    軸|Landscape,Tang Yifen,Chinese,1778      ,1853      ,1845,1845,Hanging scroll; ink on paper,"Image: 46 x 10 3/4 in. (116.8 x 27.3 cm)
Overall with mounting: 97 1/2 x 17 1/2 in. (247.7 x 44.5 cm)
Overall with knobs: 97 1/2 x 20 1/8 in. (247.7 x 51.1 cm)",Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,,,,0,Mountains|Landscapes
36018,36018,清   佚名   倣石濤   十六羅漢圖   卷|(Copy after) The Sixteen Luohans,Shitao (Zhu Ruoji),Chinese,1642      ,1707      ,1800,1913,Handscroll; ink on paper,19 5/8 in. × 20 ft. 9 3/4 in. (49.8 × 634.4 cm),Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,49.8,634.4,,0,Men|Buddhism
36018,36018,清   佚名   倣石濤   十六羅漢圖   卷|(Copy after) The Sixteen Luohans,Shitao (Zhu Ruoji),Chinese,1642      ,1707      ,1800,1913,Handscroll; ink on paper,19 5/8 in. × 20 ft. 9 3/4 in. (49.8 × 634.4 cm),Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,49.8,634.4,,0,Men|Buddhism
36019,36019,明   佚名   傳文伯仁   山水圖   卷|Landscape,Wen Boren,Chinese,1502      ,1575      ,1558,1558,Handscroll; ink and color on paper,"Image: 7 1/16 × 48 1/2 in. (17.9 × 123.2 cm)
Overall with mounting: 9 9/16 in. × 10 ft. 11 1/2 in. (24.3 × 334 cm)",Asian Art,China,Ming (1368–1644)–Qing (1644–1911) dynasty,"John Stewart Kennedy Fund, 1913",1913,True,False,,,,0,Mountains|Landscapes
36019,36019,明   佚名   傳文伯仁   山水圖   卷|Landscape,Wen Boren,Chinese,1502      ,1575      ,1558,1558,Handscroll; ink and color on paper,"Image: 7 1/16 × 48 1/2 in. (17.9 × 123.2 cm)
Overall with mounting: 9 9/16 in. × 10 ft. 11 1/2 in. (24.3 × 334 cm)",Asian Art,China,Ming (1368–1644)–Qing (1644–1911) dynasty,"John Stewart Kennedy Fund, 1913",1913,True,False,,,,0,Mountains|Landscapes
36020,36020,明/清   佚名   傳馬麟   石榴白鳥圖   冊頁	|Pomegranates after Ma Lin,Ma Lin|Unidentified artist,Chinese| ,1180      |          ,1256      |          ,1368,1911,Album leaf; ink and color on silk,10 3/4 x 10 3/4 in. (27.3 x 27.3 cm),Asian Art,China,Ming (1368–1644)–Qing (1644–1911) dynasty,"John Stewart Kennedy Fund, 1913",1913,True,False,27.3,27.3,,0,Birds|Pomegranates
36020,36020,明/清   佚名   傳馬麟   石榴白鳥圖   冊頁	|Pomegranates after Ma Lin,Ma Lin|Unidentified artist,Chinese| ,1180      |          ,1256      |          ,1368,1911,Album leaf; ink and color on silk,10 3/4 x 10 3/4 in. (27.3 x 27.3 cm),Asian Art,China,Ming (1368–1644)–Qing (1644–1911) dynasty,"John Stewart Kennedy Fund, 1913",1913,True,False,27.3,27.3,,0,Birds|Pomegranates
36021,36021,明?   佚名   舊傳貫休   羅漢圖   軸|Luohan,Guanxiu,Chinese,0930      ,0950      ,1400,1499,Hanging scroll; ink and color on silk,"Image: 46 3/8 × 18 1/2 in. (117.8 × 47 cm)
Overall with mounting: 83 × 24 1/2 in. (210.8 × 62.2 cm)
Overall with knobs: 83 × 28 1/4 in. (210.8 × 71.8 cm)",Asian Art,China,Ming dynasty (1368–1644),"John Stewart Kennedy Fund, 1913",1913,True,False,,,,0,Men|Buddhism
36021,36021,明?   佚名   舊傳貫休   羅漢圖   軸|Luohan,Guanxiu,Chinese,0930      ,0950      ,1400,1499,Hanging scroll; ink and color on silk,"Image: 46 3/8 × 18 1/2 in. (117.8 × 47 cm)
Overall with mounting: 83 × 24 1/2 in. (210.8 × 62.2 cm)
Overall with knobs: 83 × 28 1/4 in. (210.8 × 71.8 cm)",Asian Art,China,Ming dynasty (1368–1644),"John Stewart Kennedy Fund, 1913",1913,True,False,,,,0,Men|Buddhism
36022,36022,明  顧懿德  倣王蒙玩月圖  軸|Enjoying the Moon: Landscape in the Manner of Wang Meng,Gu Yide,Chinese,1620      ,1630      ,1368,1644,Hanging scroll; ink and color on paper,"Image: 61 x 18 1/4 in. (154.9 x 46.4 cm)
Overall with mounting: 123 3/4 x 26 3/4 in. (314.3 x 67.9 cm)
Overall with knobs: 123 3/4 x 31 in. (314.3 x 78.7 cm)",Asian Art,China,Ming dynasty (1368–1644),"John Stewart Kennedy Fund, 1913",1913,True,False,,,,0,Mountains|Landscapes
36022,36022,明  顧懿德  倣王蒙玩月圖  軸|Enjoying the Moon: Landscape in the Manner of Wang Meng,Gu Yide,Chinese,1620      ,1630      ,1368,1644,Hanging scroll; ink and color on paper,"Image: 61 x 18 1/4 in. (154.9 x 46.4 cm)
Overall with mounting: 123 3/4 x 26 3/4 in. (314.3 x 67.9 cm)
Overall with knobs: 123 3/4 x 31 in. (314.3 x 78.7 cm)",Asian Art,China,Ming dynasty (1368–1644),"John Stewart Kennedy Fund, 1913",1913,True,False,,,,0,Mountains|Landscapes
36023,36023,明  傳張路  溪畔漁家圖  軸|Fisherman and family,Zhang Lu,Chinese,1490      ,1563      ,1500,1563,Hanging scroll; ink and color on silk,43 3/8 x 31 7/8 in. (110.2 x 81.0 cm),Asian Art,China,Ming dynasty (1368–1644),"John Stewart Kennedy Fund, 1913",1913,True,False,110.2,81.0,,0,Men|Women|Fishing|Boats
36023,36023,明  傳張路  溪畔漁家圖  軸|Fisherman and family,Zhang Lu,Chinese,1490      ,1563      ,1500,1563,Hanging scroll; ink and color on silk,43 3/8 x 31 7/8 in. (110.2 x 81.0 cm),Asian Art,China,Ming dynasty (1368–1644),"John Stewart Kennedy Fund, 1913",1913,True,False,110.2,81.0,,0,Men|Women|Fishing|Boats
36024,36024,明   居節   石泉圖   軸|Recluse gazing at a waterfall,Ju Jie,Chinese,1531      ,1585      ,1559,1559,Hanging scroll; ink on paper,43 1/2 x 9 3/4 in. (110.5 x 24.8 cm),Asian Art,China,Ming dynasty (1368–1644),"John Stewart Kennedy Fund, 1913",1913,True,False,110.5,24.8,,0,Waterfalls
36024,36024,明   居節   石泉圖   軸|Recluse gazing at a waterfall,Ju Jie,Chinese,1531      ,1585      ,1559,1559,Hanging scroll; ink on paper,43 1/2 x 9 3/4 in. (110.5 x 24.8 cm),Asian Art,China,Ming dynasty (1368–1644),"John Stewart Kennedy Fund, 1913",1913,True,False,110.5,24.8,,0,Waterfalls
36025,36025,清   佚名   倣吳歷   茂林草堂圖   軸|A Lodge in the Hills,Wu Li,Chinese,1632      ,1718      ,1703,1703,Hanging scroll; ink on paper,39 5/8 x 19 in. (100.6 x 48.3 cm),Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,100.6,48.3,,0,Hills|Landscapes
36025,36025,清   佚名   倣吳歷   茂林草堂圖   軸|A Lodge in the Hills,Wu Li,Chinese,1632      ,1718      ,1703,1703,Hanging scroll; ink on paper,39 5/8 x 19 in. (100.6 x 48.3 cm),Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,100.6,48.3,,0,Hills|Landscapes
36026,36026,清 佚名 傳王文治  蘭亭修禊圖 軸|Spring Ablutions at the Orchid Pavilion,Wang Wenzhi,Chinese,1730      ,1802      ,1644,1911,Hanging scroll; ink and color on silk,17 1/4 x 19 1/2 in. (43.8 x 49.5 cm),Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,43.8,49.5,,0,Waterfalls|Landscapes|Streams
36026,36026,清 佚名 傳王文治  蘭亭修禊圖 軸|Spring Ablutions at the Orchid Pavilion,Wang Wenzhi,Chinese,1730      ,1802      ,1644,1911,Hanging scroll; ink and color on silk,17 1/4 x 19 1/2 in. (43.8 x 49.5 cm),Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,43.8,49.5,,0,Waterfalls|Landscapes|Streams
36027,36027,清  張庚  倣王蒙山水圖  軸|Landscape After Wang Meng,Zhang Geng,Chinese,1685      ,1760      ,1759,1759,Hanging scroll; ink and color on paper,49 x 15 31/32 in. (124.5 x 40.6 cm),Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,124.5,40.6,,0,Mountains|Landscapes
36027,36027,清  張庚  倣王蒙山水圖  軸|Landscape After Wang Meng,Zhang Geng,Chinese,1685      ,1760      ,1759,1759,Hanging scroll; ink and color on paper,49 x 15 31/32 in. (124.5 x 40.6 cm),Asian Art,China,Qing dynasty (1644–1911),"John Stewart Kennedy Fund, 1913",1913,True,False,124.5,40.6,,0,Mountains|Landscapes
36028,36028,明   佚名   絹本設色   童子戯魚圖   軸|Children Playing,Unidentified, ,          ,          ,1500,1699,Hanging scroll; ink and color on silk,Image: 37 1/2 x 25 1/4 in. (95.3 x 64.1 cm),Asian Art,China,Ming dynasty (1368–1644),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",1914,True,False,,,,0,
36028,36028,明   佚名   絹本設色   童子戯魚圖   軸|Children Playing,Unidentified, ,          ,          ,1500,1699,Hanging scroll; ink and color on silk,Image: 37 1/2 x 25 1/4 in. (95.3 x 64.1 cm),Asian Art,China,Ming dynasty (1368–1644),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",1914,True,False,,,,0,
36029,36029,수월관음도 고려|水月觀音圖 高麗|Water-moon Avalokiteshvara,Unidentified artist, ,          ,          ,1300,1349,Hanging scroll; ink and color on silk,"Image: 45 1/16 × 21 7/8 in. (114.5 × 55.6 cm)
Overall with mounting: 79 3/8 × 28 in. (201.6 × 71.1 cm)
Overall with knobs: 79 3/8 × 30 1/8 in. (201.6 × 76.5 cm)",Asian Art,Korea,Goryeo dynasty (918–1392),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",1914,True,True,,,,0,Buddhism|Avalokiteshvara|Bodhisattvas
36029,36029,수월관음도 고려|水月觀音圖 高麗|Water-moon Avalokiteshvara,Unidentified artist, ,          ,          ,1300,1349,Hanging scroll; ink and color on silk,"Image: 45 1/16 × 21 7/8 in. (114.5 × 55.6 cm)
Overall with mounting: 79 3/8 × 28 in. (201.6 × 71.1 cm)
Overall with knobs: 79 3/8 × 30 1/8 in. (201.6 × 76.5 cm)",Asian Art,Korea,Goryeo dynasty (918–1392),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",1914,True,True,,,,0,Buddhism|Avalokiteshvara|Bodhisattvas
36030,36030,明   沈碩   仿仇英文玉圖   軸|Lady in a Bamboo Grove after Qiu Ying,Shen Shuo,Chinese,1500      ,1600      ,1544,1644,Hanging scroll; ink and color on silk,"Image: 46 1/2 × 19 1/2 in. (118.1 × 49.5 cm)
Overall with mounting: 9 ft. 4 in. × 27 5/8 in. (284.5 × 70.2 cm)
Overall with knobs: 9 ft. 4 in. × 31 3/4 in. (284.5 × 80.6 cm)",Asian Art,China,Ming dynasty (1368–1644),"Gift of John C. Ferguson, 1916",1916,True,False,,,,0,Women|Bamboo
36030,36030,明   沈碩   仿仇英文玉圖   軸|Lady in a Bamboo Grove after Qiu Ying,Shen Shuo,Chinese,1500      ,1600      ,1544,1644,Hanging scroll; ink and color on silk,"Image: 46 1/2 × 19 1/2 in. (118.1 × 49.5 cm)
Overall with mounting: 9 ft. 4 in. × 27 5/8 in. (284.5 × 70.2 cm)
Overall with knobs: 9 ft. 4 in. × 31 3/4 in. (284.5 × 80.6 cm)",Asian Art,China,Ming dynasty (1368–1644),"Gift of John C. Ferguson, 1916",1916,True,False,,,,0,Women|Bamboo
36032,36032,,Unidentified artist|Li Gonglin, |Chinese,          |1041      ,          |1106      ,1368,1644,Handscroll; ink on silk,13 3/8 × 85 in. (34 × 215.9 cm),Asian Art,China,Ming dynasty (1368–1644) (?),"Rogers Fund, 1918",1918,True,False,34.0,215.9,,0,
36032,36032,,Unidentified artist|Li Gonglin, |Chinese,          |1041      ,          |1106      ,1368,1644,Handscroll; ink on silk,13 3/8 × 85 in. (34 × 215.9 cm),Asian Art,China,Ming dynasty (1368–1644) (?),"Rogers Fund, 1918",1918,True,False,34.0,215.9,,0,
36033,36033,宋/元   佚名   百牛圖   卷|One hundred water buffalo,Unidentified artist|Jiangcan, |Chinese,          |1190      ,          |1210      ,1200,1299,Handscroll; ink on paper,12 1/2 x 87 5/16 in. (31.8 x 221.8 cm),Asian Art,China,Southern Song (1127–1279) or Yuan (1271–1368) dynasty,"Rogers Fund, 1918",1918,True,False,31.8,221.8,,0,Buffalos|Landscapes
36033,36033,宋/元   佚名   百牛圖   卷|One hundred water buffalo,Unidentified artist|Jiangcan, |Chinese,          |1190      ,          |1210      ,1200,1299,Handscroll; ink on paper,12 1/2 x 87 5/16 in. (31.8 x 221.8 cm),Asian Art,China,Southern Song (1127–1279) or Yuan (1271–1368) dynasty,"Rogers Fund, 1918",1918,True,False,31.8,221.8,,0,Buffalos|Landscapes
36034,36034,明  佚名  婦女肖像 圖   鏡面|Portrait of a Lady,Unidentified artist, ,          ,          ,1567,1633,Framed painting; ink and color on silk,Framed: 61 5/8 × 33 1/2 in. (156.5 × 85.1 cm),Asian Art,China,Ming dynasty (1368–1644),"Rogers Fund, 1918",1918,False,False,,,,0,
36034,36034,明  佚名  婦女肖像 圖   鏡面|Portrait of a Lady,Unidentified artist, ,          ,          ,1567,1633,Framed painting; ink and color on silk,Framed: 61 5/8 × 33 1/2 in. (156.5 × 85.1 cm),Asian Art,China,Ming dynasty (1368–1644),"Rogers Fund, 1918",1918,False,False,,,,0,
36035,36035,,Wen Tong,Chinese,1019      ,1079      ,1500,1599,Handscroll; ink and color on silk,Image: 22 x 101 in. (55.9 x 256.5 cm),Asian Art,China,Ming dynasty (1368–1644),"Rogers Fund, 1919",1919,True,False,,,,0,Mountains|Landscapes
36035,36035,,Wen Tong,Chinese,1019      ,1079      ,1500,1599,Handscroll; ink and color on silk,Image: 22 x 101 in. (55.9 x 256.5 cm),Asian Art,China,Ming dynasty (1368–1644),"Rogers Fund, 1919",1919,True,False,,,,0,Mountains|Landscapes
36036,36036,,Jiang Tingxi,Chinese,1669      ,1732      ,1724,1724,Framed scroll; ink and color on silk,44 1/2 x 23 3/4 in. (113 x 60.3 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Mrs. Anna Woerishoffer, 1922",1922,True,False,113.0,60.3,,0,Birds|Flowers
36036,36036,,Jiang Tingxi,Chinese,1669      ,1732      ,1724,1724,Framed scroll; ink and color on silk,44 1/2 x 23 3/4 in. (113 x 60.3 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Mrs. Anna Woerishoffer, 1922",1922,True,False,113.0,60.3,,0,Birds|Flowers
36037,36037,南宋  佚名  倣馬遠  松陰玩月圖  冊頁|Viewing the Moon under a Pine Tree,Ma Yuan,Chinese,1190      ,1225      ,1200,1233,Album leaf; ink and color on silk,10 x 10 in. (25.4 x 25.4 cm),Asian Art,China,Southern Song dynasty (1127–1279),"Rogers Fund, 1923",1923,True,False,25.4,25.4,,0,Landscapes|Trees
36037,36037,南宋  佚名  倣馬遠  松陰玩月圖  冊頁|Viewing the Moon under a Pine Tree,Ma Yuan,Chinese,1190      ,1225      ,1200,1233,Album leaf; ink and color on silk,10 x 10 in. (25.4 x 25.4 cm),Asian Art,China,Southern Song dynasty (1127–1279),"Rogers Fund, 1923",1923,True,False,25.4,25.4,,0,Landscapes|Trees
36039,36039,明  佚名  柳馬圖  冊頁|Horse and Willow Tree,Unidentified artist, ,          ,          ,1400,1433,Album leaf; ink and color on silk,Image: 10 1/8 x 9 in. (25.7 x 22.9 cm),Asian Art,China,Ming dynasty (1368–1644),"Gift of George D. Pratt, 1929",1929,True,False,,,210,1,Horses
36039,36039,明  佚名  柳馬圖  冊頁|Horse and Willow Tree,Unidentified artist, ,          ,          ,1400,1433,Album leaf; ink and color on silk,Image: 10 1/8 x 9 in. (25.7 x 22.9 cm),Asian Art,China,Ming dynasty (1368–1644),"Gift of George D. Pratt, 1929",1929,True,False,,,210,1,Horses
36040,36040,,Unidentified, ,          ,          ,1573,1615,Hanging scroll; ink and color on silk,28 1/2 x 22 31/32 in. (72.4 x 58.4 cm),Asian Art,Japan,,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",1929,True,False,72.4,58.4,,0,Men|Horses|Deities
36040,36040,,Unidentified, ,          ,          ,1573,1615,Hanging scroll; ink and color on silk,28 1/2 x 22 31/32 in. (72.4 x 58.4 cm),Asian Art,Japan,,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",1929,True,False,72.4,58.4,,0,Men|Horses|Deities
36041,36041,元 佚名 仕女像 軸|Portrait of a Lady,Li Gonglin|Unidentified artist,Chinese| ,1041      |          ,1106      |          ,1300,1368,Hanging scroll; ink on silk,"Image: 31 × 15 in. (78.7 × 38.1 cm)
Overall with mounting: 64 × 20 7/8 in. (162.6 × 53 cm)
Overall with knobs: 64 × 22 3/16 in. (162.6 × 56.4 cm)",Asian Art,China,Yuan dynasty (1271–1368),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",1929,True,False,,,,0,Portraits|Women
36041,36041,元 佚名 仕女像 軸|Portrait of a Lady,Li Gonglin|Unidentified artist,Chinese| ,1041      |          ,1106      |          ,1300,1368,Hanging scroll; ink on silk,"Image: 31 × 15 in. (78.7 × 38.1 cm)
Overall with mounting: 64 × 20 7/8 in. (162.6 × 53 cm)
Overall with knobs: 64 × 22 3/16 in. (162.6 × 56.4 cm)",Asian Art,China,Yuan dynasty (1271–1368),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",1929,True,False,,,,0,Portraits|Women
36042,36042,元　佚名　 陳容　僞款　雲行雨施圖　卷|Dragon and Landscape,Unidentified artist|Chen Rong, |Chinese,          |1235      ,          |1262      ,1300,1368,Handscroll; ink on paper,Image: 17 5/8 x 75 1/8 in. (44.8 x 190.8 cm),Asian Art,China,Yuan dynasty (1271–1368),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",1929,True,False,,,,0,Dragons|Trees
36042,36042,元　佚名　 陳容　僞款　雲行雨施圖　卷|Dragon and Landscape,Unidentified artist|Chen Rong, |Chinese,          |1235      ,          |1262      ,1300,1368,Handscroll; ink on paper,Image: 17 5/8 x 75 1/8 in. (44.8 x 190.8 cm),Asian Art,China,Yuan dynasty (1271–1368),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",1929,True,False,,,,0,Dragons|Trees
36043,36043,,Ogawa Haritsu (Ritsuō),Japanese,1663      ,1747      ,1700,1747,Watercolor on paper,7 1/32 x 10 7/32 in. (17.9 x 26 cm),Asian Art,Japan,Edo period (1615–1868),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",1929,True,False,17.9,26.0,,0,Birds
36043,36043,,Ogawa Haritsu (Ritsuō),Japanese,1663      ,1747      ,1700,1747,Watercolor on paper,7 1/32 x 10 7/32 in. (17.9 x 26 cm),Asian Art,Japan,Edo period (1615–1868),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",1929,True,False,17.9,26.0,,0,Birds
36045,36045,,Jiang Baohua,Chinese,          ,          ,1867,1934,Hanging scroll; ink and color on paper,85 1/2 x 23 in. (217.2 x 58.4 cm),Asian Art,China,,"Gift of Ellen Barker, 1934",1934,False,False,217.2,58.4,,0,Phoenix
